transaction_id,vehicle_id,customer_id,salesperson_id,dealership_id,sale_date,sale_price,trade_in_vehicle_id,financing_type,sale_status
61946,52525,11763,2006,1003,2025-04-21,34653.46,53114,finance ,completed
61947,51525,14101,2011,1004,2025-10-31,25576.74,,LEASE,completed
61948,52078,13153,2010,1006,2026-03-31,19555.41,,LEASE,completed
61949,52118,10425,2025,1001,2025-02-26,54832.49,50080,lease,completed
61950,52936,12120,2004,1001,2024-06-18,27994.24,53259,CASH,completed
61951,51967,13296,2026,1003,2026-01-29,41814.77,51334,FINANCE,completed
61952,53021,12391,2001,1001,2026-06-09,30020.07,,leasee,completed
61953,50692,11267,2019,1004,2026-06-26,13477.26,,leasee,completed
61954,51179,14730,2005,1001,2024-12-17,9839.66,,cash,completed
61955,50095,10421,2029,1006,2025-08-29,17371.63,,cash,completed
61956,51297,12269,2009,1002,2025-12-07,10965.13,,Cash,completed
61957,53551,11209,2004,1001,2024-11-06,32779.87,51362,cash,completed
61958,52533,10502,2030,1002,2024-10-14,40038.96,,finance ,completed
61959,53282,12748,2011,1005,2025-04-17,28282.52,,lease ,completed
61960,53004,12412,2002,1002,2026-02-08,34045.51,,leasee,completed
61961,51503,10982,2019,1001,2025-08-24,53726.65,50230,cash,completed
61962,50441,14303,2024,1001,2025-11-30,27475.56,50763,lease,completed
61963,51521,10351,2012,1004,2025-12-12,34968.71,,LEASE,completed
61964,52499,11729,2022,1002,2026-03-21,18027.72,51397,cash,completed
61965,52613,11039,2020,1006,2026-01-02,38359.35,,Finance,completed
61966,53299,12207,2011,1002,2024-10-20,42060.56,,finance ,completed
61967,51185,11123,2029,1005,2025-01-25,17145.77,50736,Lease,completed
61968,53243,12988,2026,1004,2026-03-15,-440.48,,Lease,completed
61969,51654,13262,2023,1004,2026-07-06,9718.51,52503,LEASE,completed
61970,53514,14046,2003,1005,2025-11-18,9917.04,,finance ,completed
61971,52734,11605,2010,1005,2026-03-15,27734.04,,lease,completed
61972,50499,13490,2025,1006,2026-03-16,36769.78,51461,cash,completed
61973,53684,13094,2013,1002,2025-10-31,37856.24,,Finance,completed
61974,52523,14370,2014,1004,2026-05-15,24299.63,,finance,completed
61975,52638,999999999,2006,1003,2024-12-19,31558.99,,LEASE,completed
61976,50544,10547,2003,1004,2026-01-08,38730.5,,FINANCE,completed
61977,53842,10524,2028,1003,2025-10-08,9850.72,,FINANCE,completed
61978,50109,11222,2026,1004,2025-04-11,16851.1,51656,finance,completed
61979,52553,11553,2018,1003,2025-02-27,20017.89,53621,Cash,completed
61980,53506,10826,2023,1005,2025-04-18,20048.7,,lease ,completed
61981,51477,11876,2005,1003,2026-04-15,21907.58,,cash,completed
61982,52258,10869,2005,1003,2025-07-30,25678.93,53581,cash ,completed
61983,51590,14198,2006,1002,2026-06-19,21096.39,,cash,completed
61984,51415,12634,2021,1005,2024-06-19,52858.55,52795,Cash,completed
61985,50704,13514,2012,1006,2025-05-01,14271.55,,lease,completed
61986,52016,14916,2005,1004,2026-05-19,51258.63,,lease ,completed
61987,53179,12726,2011,1001,2025-01-16,43827.15,53336,finance,completed
61988,52127,13563,2003,1003,2024-12-01,21354.2,,LEASE,completed
61989,51987,10098,2030,1006,2026-07-04,34116.23,,lease,completed
61990,50648,14380,2011,1001,2025-10-31,14705.91,,leasee,completed
61991,52622,11621,2005,1005,2025-11-24,18653.68,,finance,completed
61992,51554,11112,2030,1006,2026-06-16,43622.56,,lease ,completed
61993,51467,14839,2008,1001,2026-01-12,42621.8,,finance ,completed
61994,52234,12294,2026,1002,2025-11-11,45331.95,,cash ,completed
61995,52750,14613,2013,1005,2025-01-17,46566.25,,cash,completed
61996,50740,11381,2003,1003,2025-06-16,11335.78,,Cash,completed
61997,52641,14086,2013,1004,2024-09-27,16968.96,52463,CASH,completed
61998,53364,11876,2020,1006,2025-06-23,28640.33,,finance,completed
61999,53281,14174,2023,1004,2025-06-20,-464.53,,lease,completed
62000,50498,10659,2007,1002,2026-05-12,21454.06,,cash,completed
62001,51530,12619,2004,1002,2024-09-06,45242.35,,Lease,completed
62002,50063,13093,2014,1003,2026-02-02,13529.23,51093,CASH,completed
62003,52783,14621,2004,1002,2026-06-11,27231.09,,leasee,completed
62004,51360,12984,2021,1006,2024-05-11,42813.77,,cash ,completed
62005,50816,11141,2014,1001,2025-12-26,44889.19,,Cash,completed
62006,50626,13958,2016,1002,2025-06-05,16351.09,,Lease,completed
62007,50677,14147,2006,1001,2026-01-14,22186.82,,finance ,completed
62008,51954,12797,2001,1005,2026-03-21,43054.05,52931,Lease,completed
62009,52454,14810,2019,1003,2025-11-10,39457.3,,finance ,completed
62010,51733,13194,2020,1004,2026-04-27,13686.46,,Finance,completed
62011,51348,11331,2001,1004,2026-03-12,43529.53,51087,leasee,completed
62012,50118,15056,2009,1003,2025-11-04,43651.05,,cash,completed
62013,50539,11158,2002,1001,2026-04-22,31008.08,53485,leasee,completed
62014,52496,13683,2003,1003,2025-11-19,39786.08,,Finance,completed
62015,52247,11475,2014,1001,2025-12-07,15949.89,,finance,completed
62016,52718,15133,2024,1006,2026-05-23,49640.35,50048,leasee,completed
62017,50001,13032,2016,1002,2023-11-05,13980.91,,Finance,completed
62018,50404,10663,2007,1006,2026-01-20,11230.07,,cash,completed
62019,51444,11642,2017,1006,2026-06-28,24474.06,53210,finance ,completed
62020,53484,10002,2003,1002,2026-05-08,48591.54,,lease ,completed
62021,51438,12905,2026,1002,2026-01-09,43744.07,,finance ,completed
62022,52074,13371,2022,1003,2026-01-30,47209.4,,cash,completed
62023,52522,10260,2022,1005,2025-12-07,36157.32,,leasee,completed
62024,52138,999999999,2026,1002,2025-03-23,17124.89,50597,CASH,completed
62025,54038,15189,2011,1006,2024-10-23,24183.95,,finance,completed
62026,53054,10843,2028,1004,2025-09-16,44112.34,,cash,completed
62027,50716,14353,2027,1006,2026-03-02,36685.64,50588,Lease,completed
62028,51668,12270,2017,1006,2026-02-19,22011.48,53702,Lease,completed
62029,53068,15064,2018,1006,2026-04-03,19211.43,,leasee,completed
62030,53284,13214,2006,1001,2026-07-02,50480.08,,lease,completed
62031,51016,11038,2005,1006,2025-11-03,42406.41,,finance ,completed
62032,51619,12283,2024,1002,2024-07-10,23651.44,,finance ,completed
62033,51225,13985,2023,1005,2026-06-02,18391.69,,finance,completed
62034,50130,12663,2022,1003,2026-04-25,53619.32,51633,CASH,completed
62035,53804,11544,2015,1003,2025-10-22,52094.6,,Lease,completed
62036,777777777,13032,2024,1005,2026-02-07,42076.8,,Lease,completed
62037,50864,12450,2011,1006,2026-06-05,35956.05,,Cash,completed
62038,51889,14852,2017,1005,2026-01-18,30057.36,,lease,completed
62039,53391,11760,2027,1006,2026-02-01,28776.33,,finance,completed
62040,50293,14876,2025,1004,2025-10-20,43251.75,,leasee,completed
62041,52063,12596,2017,1002,2026-06-02,11083.72,,finance,completed
62042,52787,10247,2016,1002,2024-08-14,22839.43,,LEASE,completed
62043,51123,10747,2025,1002,2025-08-28,37074.39,,lease,completed
62044,51469,14193,2013,1002,2026-01-22,27600.93,,cash ,completed
62045,52265,14461,2003,1006,2025-03-08,50051.1,51803,CASH,completed
62046,51394,13352,2030,1005,2024-08-06,31150.92,,FINANCE,completed
62047,51810,13836,2025,1003,2025-05-14,11008.13,,cash ,completed
62048,51786,12160,2022,1006,2026-03-25,44517.54,,Lease,completed
62049,50196,15015,2015,1004,2024-11-27,14579.48,,finance,completed
62050,52027,14029,2024,1004,2025-06-25,43364.59,,finance,completed
62051,50509,12718,2030,1006,2024-08-27,18736.84,52620,LEASE,completed
62052,53701,10699,2009,1005,2025-08-07,48046.03,,cash,completed
62053,53384,11892,2008,1005,2026-04-19,36882.64,52129,cash ,completed
62054,50962,12936,2004,1002,2026-06-20,17716.22,,Lease,completed
62055,50271,11134,2014,1004,2026-06-10,39369.93,,Cash,completed
62056,53341,10645,2029,1003,2026-05-10,16581.66,53066,cash,completed
62057,52406,12123,2005,1004,2024-06-04,24536.38,,FINANCE,completed
62058,53412,12179,2005,1003,2026-04-23,27000.31,,cash ,completed
62059,53559,15137,2002,1005,2025-04-25,10578.57,,FINANCE,completed
62060,53230,14364,2010,1002,2025-09-04,28365.28,,LEASE,completed
62061,51648,14037,2008,1002,2025-03-02,12723.35,,lease,completed
62062,52285,13171,2028,1001,2026-05-19,46119.25,,leasee,completed
62063,51847,11352,2012,1001,2025-10-04,38319.61,,lease,completed
62064,50398,14789,2021,1005,2026-01-04,29572.98,,leasee,completed
62065,50074,12527,2015,1003,2026-03-20,20974.1,,lease,completed
62066,50746,14261,2028,1002,2026-06-20,20962.27,,cash,completed
62067,50275,10818,2028,1002,2025-08-06,57103.89,,finance,completed
62068,51540,12174,2016,1005,2024-09-19,34775.37,,finance,completed
62069,50020,14640,2009,1001,2026-06-28,30246.9,,leasee,completed
62070,53931,12875,2023,1001,2025-05-06,42283.43,,leasee,completed
62071,50870,11677,2013,1004,2026-02-01,29471.91,,cash,completed
62072,53494,10204,2023,1002,2026-05-29,14529.78,,lease ,completed
62073,50575,13146,2027,1004,2026-05-27,45494.98,,cash,completed
62074,51568,10017,2002,1002,2026-05-23,23623.29,,Lease,completed
62075,51529,13280,2020,1004,2025-11-10,43031.67,50087,leasee,completed
62076,53451,13850,2004,1004,2026-02-19,40977.4,,Lease,completed
62077,51173,13408,2027,1005,2026-03-14,27550.94,51508,Finance,completed
62078,51909,10269,2030,1004,2025-09-07,35839.75,,Finance,completed
62079,53652,10168,2011,1003,2025-07-13,38192.01,52068,lease,completed
62080,52452,14899,2020,1004,2025-09-27,34644.25,,FINANCE,completed
62081,53337,10258,2002,1001,2025-06-02,52015.35,,cash,completed
62082,51476,14208,2027,1005,2025-11-30,11066.36,,finance,completed
62083,52356,12485,2001,1005,2026-07-04,35841.3,,lease ,completed
62084,50152,13963,2021,1002,2026-04-11,14213.95,51110,finance ,completed
62085,51465,12329,2019,1003,2025-02-19,37882.72,,finance,completed
62086,52948,10354,2025,1004,2025-10-01,32929.03,,leasee,completed
62087,50280,10617,2025,1003,2026-05-26,60731.17,52623,cash,completed
62088,53062,14526,2024,1004,2025-10-14,26907.02,,finance ,completed
62089,52472,11612,2021,1001,2026-02-24,36930.99,52413,Finance,completed
62090,51351,10103,2014,1004,2026-05-25,21289.18,,finance,completed
62091,52418,11289,2025,1006,2026-06-15,43732.74,,leasee,completed
62092,50703,14645,2027,1001,2026-07-02,18247.11,,cash,completed
62093,53093,13700,2030,1001,2026-06-17,57196.95,,CASH,completed
62094,50923,10595,2012,1005,2024-12-16,50078.89,,finance,completed
62095,51680,14247,2026,1001,2024-07-09,38232.93,,Cash,completed
62096,53876,11976,2021,1003,2025-09-30,58398.66,,leasee,completed
62097,50786,10059,2014,1002,2024-08-02,40332.51,,finance ,completed
62098,52165,13652,2005,1006,2026-06-21,10410.8,,finance,completed
62099,50454,14933,2011,1002,2026-02-09,46758.56,,lease ,completed
62100,53734,13573,2030,1002,2026-03-13,28459.48,,CASH,completed
62101,51788,13138,2027,1005,2024-06-13,35156.82,,cash,completed
62102,50991,14298,2022,1001,2026-05-07,38034.12,51990,lease ,completed
62103,52289,11678,2004,1003,2024-09-02,21457.01,,FINANCE,completed
62104,52354,11460,2026,1001,2023-12-17,48313.49,,cash ,completed
62105,51064,14371,2006,1005,2023-10-10,12164.6,53229,cash ,completed
62106,52126,12870,2019,1003,2025-09-07,-390.04,,CASH,completed
62107,50875,14080,2027,1003,2026-06-24,44559.38,,Finance,completed
62108,51655,15077,2012,1006,2025-10-25,12721.18,,lease ,completed
62109,52768,10045,2023,1006,2026-07-01,39324.69,53518,Finance,completed
62110,52742,11612,2009,1002,2024-01-05,36876.84,,CASH,completed
62111,51780,12992,2021,1001,2025-06-29,8871.97,,cash,completed
62112,51784,12979,2030,1005,2026-03-12,13055.18,,finance,completed
62113,52017,11982,2005,1002,2026-04-07,22359.77,,finance,completed
62114,50179,13151,2007,1001,2026-02-15,37893.53,,finance,completed
62115,53555,10777,2006,1005,2025-11-14,17197.51,,cash,completed
62116,53587,14177,2023,1006,2026-02-20,38211.59,,finance ,completed
62117,51097,12553,2028,1001,2026-06-29,35816.06,,leasee,completed
62118,53228,13139,2016,1001,2025-01-07,22293.68,,lease ,completed
62119,51972,10867,2013,1006,2025-11-08,39580.91,51041,FINANCE,completed
62120,50356,10911,2027,1002,2025-12-13,9819.95,,Cash,completed
62121,53930,13006,2019,1004,2026-04-14,44355.49,,Finance,completed
62122,53283,14000,2005,1003,2026-01-11,11938.51,,cash,completed
62123,50038,10668,2012,1002,2024-01-10,51830.94,,FINANCE,completed
62124,52879,11296,2010,1001,2026-06-10,16380.57,53033,FINANCE,completed
62125,51268,14609,2011,1001,2026-01-11,44383.86,,cash,completed
62126,50011,12193,2019,1002,2026-05-12,31796.42,,LEASE,completed
62127,50588,11577,2005,1001,2025-12-04,43278.71,,cash ,completed
62128,51386,13536,2025,1005,2025-09-24,46838.76,51155,cash,completed
62129,52327,14642,2015,1005,2025-05-19,12668.53,,LEASE,completed
62130,53706,12052,2026,1001,2025-09-07,22113.08,,Finance,completed
62131,52029,13135,2021,1005,2026-03-14,34002.35,,cash,completed
62132,52539,13512,2012,1005,2026-05-27,13614.24,,lease,completed
62133,52607,14873,2022,1005,2025-03-23,44012.65,,finance ,completed
62134,50012,13934,2006,1005,2025-09-25,46342.55,,lease ,completed
62135,51473,14209,2010,1006,2025-02-03,20853.09,53937,finance,completed
62136,53181,13185,2021,1003,2025-06-30,18361.48,,Finance,completed
62137,53894,14691,2023,1005,2025-05-17,9601.71,50339,cash,completed
62138,51339,10833,2017,1001,2026-06-25,20880.66,,cash,completed
62139,51366,14543,2006,1002,2024-05-03,23410.58,,Lease,completed
62140,53574,14475,2003,1002,2026-07-06,31198.51,53153,FINANCE,completed
62141,53372,14657,2029,1001,2026-01-21,32039.65,,finance,completed
62142,52316,14116,2002,1004,2025-11-08,22862.33,,cash ,completed
62143,50377,10637,2018,1004,2026-05-29,29020.0,,FINANCE,completed
62144,51849,13416,2030,1003,2026-01-07,11605.79,51801,finance,completed
62145,52008,15101,2010,1006,2026-06-28,19862.16,,cash ,completed
62146,51830,14175,2001,1004,2026-06-12,40976.0,,lease,completed
62147,51418,13298,2020,1001,2026-06-29,42565.69,,finance,completed
62148,53886,11288,2005,1005,2025-12-27,40031.1,50575,leasee,completed
62149,51759,14665,2018,1001,2024-10-30,18116.53,52535,LEASE,completed
62150,51354,15106,2013,1006,2024-05-09,26475.62,50129,finance,completed
62151,51135,10184,2015,1006,2026-05-10,40581.75,,FINANCE,completed
62152,52037,13757,2019,1006,2025-08-21,16202.4,52170,finance,completed
62153,52775,12602,2006,1006,2026-05-22,36566.05,,finance,completed
62154,51107,15096,2024,1001,2024-11-21,22995.25,,Lease,completed
62155,53798,10124,2004,1003,2026-03-20,9388.25,53394,lease,completed
62156,53098,11358,2013,1002,2026-07-05,19362.07,53533,finance,completed
62157,52504,12082,2001,1004,2025-09-15,17411.68,,CASH,completed
62158,52968,12672,2022,1006,2026-01-10,23899.73,52903,lease,completed
62159,51603,10419,2019,1004,2026-06-27,19376.5,52984,finance ,completed
62160,53255,11331,2016,1003,2025-05-30,34957.54,,Cash,completed
62161,50192,11290,2007,1001,2025-08-30,46103.9,,CASH,completed
62162,51153,11673,2006,1003,2024-12-30,25865.53,,Lease,completed
62163,51005,10756,2028,1005,2025-09-13,14818.31,,leasee,completed
62164,50240,14195,2019,1001,2026-06-19,47118.39,51754,finance,completed
62165,50346,12401,2001,1006,2025-06-25,15839.13,,FINANCE,completed
62166,51961,13139,2025,1005,2025-11-10,41262.21,,cash,completed
62167,51363,14320,2019,1001,2026-02-24,15895.87,,cash,completed
62168,50690,12858,2018,1006,2025-09-17,37885.78,,Cash,completed
62169,50775,11978,2014,1006,2025-12-27,32061.56,,finance,completed
62170,51507,15191,2016,1004,2026-04-27,14830.53,50514,finance,completed
62171,51537,12790,2011,1005,2025-11-03,25431.41,,CASH,completed
62172,53630,14475,2001,1006,2025-11-28,54264.74,,Cash,completed
62173,52506,12595,2028,1002,2026-06-26,37427.92,,lease,completed
62174,51390,10408,2007,1006,2026-05-09,44929.86,53339,finance,completed
62175,51369,13351,2019,1005,2026-01-02,32183.7,,Lease,completed
62176,53189,14482,2014,1006,2026-03-29,15414.63,,cash,completed
62177,52640,11483,2030,1006,2026-05-11,36409.35,50383,CASH,completed
62178,51734,14616,2030,1003,2026-04-08,55273.38,,Lease,completed
62179,53575,11606,2025,1005,2026-05-22,22300.49,,cash,completed
62180,53525,10158,2008,1001,2026-07-06,43795.06,,lease,completed
62181,51141,12230,2018,1004,2026-05-24,32259.58,,lease ,completed
62182,53955,13148,2022,1001,2026-07-01,19276.51,,cash,completed
62183,52713,10614,2005,1004,2024-08-17,40080.66,,Cash,completed
62184,52917,11857,2023,1004,2026-04-28,31433.92,,Lease,completed
62185,52391,15083,2002,1006,2026-02-23,19208.61,,Lease,completed
62186,51660,13391,2029,1003,2026-05-15,27303.36,51457,cash,completed
62187,52299,14177,2016,1006,2025-07-12,11784.49,,finance,completed
62188,52467,11732,2030,1003,2025-08-03,12713.28,,Finance,completed
62189,51735,12544,2016,1002,2026-04-29,20290.53,,finance,completed
62190,53496,10107,2014,1005,2025-08-08,24641.14,,cash ,completed
62191,50144,13565,2030,1006,2026-06-26,10440.86,52405,CASH,completed
62192,53232,13979,2021,1002,2026-02-25,46989.43,50724,LEASE,completed
62193,50017,999999999,2007,1003,2026-06-24,40551.36,,cash,completed
62194,54006,12547,2012,1001,2025-09-10,46648.43,,leasee,completed
62195,52068,15003,2017,1002,2026-07-03,22365.66,,cash,completed
62196,53095,13882,2023,1006,2026-05-06,19188.21,,lease,completed
62197,53694,12849,2001,1004,2026-03-19,47112.39,,finance,completed
62198,53149,12338,2029,1002,2025-09-30,8362.28,,LEASE,completed
62199,51977,12497,2009,1002,2025-11-27,51091.15,,finance ,completed
62200,52064,10618,2005,1001,2026-01-02,19928.32,,finance ,completed
62201,51833,12913,2019,1004,2025-10-11,42206.05,,FINANCE,completed
62202,52430,13835,2030,1004,2025-11-19,25953.31,50903,FINANCE,completed
62203,53612,11432,2028,1002,2026-01-09,40121.4,51094,Lease,completed
62204,51589,10354,2004,1004,2026-02-17,46762.79,,Cash,completed
62205,52433,13936,2010,1002,2026-04-23,26264.77,,lease,completed
62206,52849,999999999,2002,1005,2024-11-26,10274.11,53838,cash,completed
62207,50555,14006,2011,1005,2025-10-19,19707.34,52701,Lease,completed
62208,51536,999999999,2017,1001,2026-03-18,43048.91,53819,FINANCE,completed
62209,50738,15060,2009,1004,2025-12-03,15184.71,,cash,completed
62210,51376,11581,2009,1004,2025-10-31,17414.92,,LEASE,completed
62211,53819,13443,2008,1001,2025-06-15,31865.7,,cash,completed
62212,52213,12112,2001,1004,2026-04-27,39420.92,,finance,completed
62213,51719,10505,2006,1004,2026-03-29,54529.65,53340,FINANCE,completed
62214,50094,10243,2005,1001,2026-02-05,11000.0,,lease,completed
62215,53786,10193,2023,1005,2024-09-18,54676.36,,Cash,completed
62216,53790,12173,2025,1002,2026-07-06,12183.44,,cash,completed
62217,53421,15015,2022,1003,2025-08-08,38723.49,,cash,completed
62218,51599,12674,2001,1002,2026-02-16,32017.68,,Cash,completed
62219,52872,14924,2003,1002,2026-04-17,35748.77,51880,finance,completed
62220,51799,12999,2022,1002,2026-06-07,24886.77,,lease ,completed
62221,53568,14744,2001,1002,2026-06-29,37525.81,,lease ,completed
62222,50473,13066,2011,1004,2026-06-28,38425.87,,LEASE,completed
62223,50657,12999,2002,1002,2025-01-03,12102.17,,Cash,completed
62224,50106,10105,2023,1006,2026-04-18,41013.81,51475,Finance,completed
62225,51742,13678,2025,1001,2026-06-10,25500.4,52577,finance,completed
62226,51075,12768,2006,1004,2025-09-16,23553.82,,lease,completed
