payment_id,reference_type,reference_id,payment_date,amount,method
103498,service,86000,2025-01-23,8274.27,card
103499,sale,60001,2026-01-26,18664.5,check
103500,sale,60002,2025-10-19,39922.62,cash
103501,sale,60003,2026-06-04,32456.06,financing
103502,sale,60004,2024-07-06,29706.08,financing
103503,sale,60005,2024-09-06,27769.7,card
103504,sale,60006,2025-02-26,16226.24,cash
103505,sale,60007,2026-06-02,23192.44,card
103506,sale,60008,2025-04-12,14358.38,financing
103507,sale,60009,2026-03-27,34989.46,cash
103508,sale,60010,2023-11-30,54248.12,financing
103509,sale,60011,2024-07-11,47043.03,financing
103510,sale,60012,2024-12-19,30085.82,cash
103511,sale,60013,2026-06-26,21780.29,check
103512,sale,60014,2026-05-03,46028.86,check
103513,sale,60015,2025-04-27,27985.07,check
103514,sale,60016,2026-04-24,35572.14,cash
103515,sale,60017,2026-01-15,41686.97,card
103516,sale,60018,2026-05-15,11891.18,check
103517,sale,60019,2026-06-17,24555.7,check
103518,sale,60020,2026-07-04,10050.85,card
103519,sale,60021,2025-10-01,23012.7,card
103520,sale,60022,2026-06-10,28503.67,check
103521,sale,60023,2025-10-25,30307.15,cash
103522,sale,60024,2025-11-30,26742.92,check
103523,sale,60025,2025-05-04,49107.6,card
103524,sale,60026,2026-02-24,15269.93,card
103525,sale,60027,2024-11-20,49530.25,financing
103526,sale,60029,2024-07-08,18322.39,card
103527,sale,60030,2026-06-11,40047.56,card
103528,sale,60031,2026-01-18,52874.15,cash
103529,sale,60032,2026-05-21,43932.22,check
103530,sale,60033,2026-06-17,24888.11,cash
103531,sale,60034,2025-09-08,51697.25,card
103532,sale,60035,2025-12-29,18816.28,check
103533,sale,60037,2026-06-06,13746.58,card
103534,sale,60038,2025-12-25,44863.78,check
103535,sale,60039,2026-07-06,31052.59,card
103536,sale,60040,2025-04-22,8987.45,cash
103537,sale,60041,2024-10-13,39520.42,financing
103538,sale,60042,2026-05-18,30484.3,card
103539,sale,60043,2025-10-26,33214.1,cash
103540,sale,60044,2026-06-06,27995.45,check
103541,sale,60045,2026-04-25,35790.22,check
103542,sale,60046,2026-05-25,37831.26,check
103543,sale,60047,2025-12-22,49338.06,card
103544,sale,60048,2026-05-16,28800.07,cash
103545,sale,60049,2024-10-12,46936.89,cash
103546,sale,60050,2024-12-01,43210.48,financing
103547,sale,60051,2025-08-24,13487.8,card
103548,sale,60052,2024-07-11,16776.79,cash
103549,sale,60054,2026-02-16,36519.49,card
103550,sale,444444444,2026-06-22,27526.45,financing
103551,sale,60056,2026-05-15,40348.47,financing
103552,sale,60057,2024-10-15,9582.39,check
103553,sale,60058,2023-11-28,47386.05,card
103554,sale,60059,2025-12-05,44793.07,cash
103555,sale,60060,2024-01-21,11637.33,card
103556,sale,60062,2024-10-15,33315.21,cash
103557,sale,60063,2024-05-18,51676.14,card
103558,sale,60064,2026-01-22,41431.86,check
103559,sale,60065,2026-07-02,35677.9,card
103560,sale,60066,2026-06-22,10686.66,cash
103561,sale,60067,2025-05-05,53290.72,cash
103562,sale,60068,2026-05-20,14269.64,card
103563,sale,60069,2026-04-24,43278.09,card
103564,sale,60070,2026-03-11,33847.43,check
103565,sale,60071,2026-04-05,28973.88,card
103566,sale,60072,2025-10-13,34881.48,cash
103567,sale,60073,2025-02-06,44237.38,cash
103568,sale,60074,2025-04-22,21890.17,card
103569,sale,60075,2026-03-24,48920.26,cash
103570,sale,60076,2024-04-17,42241.59,check
103571,sale,60077,2024-06-08,27591.86,check
103572,sale,60078,2024-05-09,27715.79,financing
103573,sale,60079,2026-04-18,12015.0,financing
103574,sale,60080,2025-09-30,32047.69,check
103575,sale,60081,2026-04-18,43310.62,card
103576,sale,60082,2026-06-26,44836.99,financing
103577,sale,60083,2026-02-07,52637.28,financing
103578,sale,60084,2025-01-02,35554.39,check
103579,sale,444444444,2026-04-16,41665.02,cash
103580,sale,60086,2026-06-01,19640.06,card
103581,sale,60087,2025-06-15,30754.94,financing
103582,sale,60088,2023-12-11,32836.81,card
103583,sale,60089,2026-03-30,52678.39,financing
103584,sale,60090,2025-02-13,46944.79,cash
103585,sale,60091,2023-09-26,44365.12,card
103586,sale,60092,2024-04-27,12979.75,check
103587,sale,60093,2025-07-21,10928.08,check
103588,sale,60094,2026-01-14,44947.76,financing
103589,sale,60095,2025-09-21,16021.01,financing
103590,sale,60096,2026-02-14,48165.03,cash
103591,sale,60097,2025-12-09,48648.78,cash
103592,sale,60098,2026-06-22,42252.98,financing
103593,sale,60099,2026-03-10,11308.44,financing
103594,sale,60100,2025-02-07,10700.4,card
103595,sale,60101,2026-06-10,13694.6,check
103596,sale,60102,2024-11-30,35566.5,check
103597,sale,60103,2025-05-10,38419.5,cash
103598,sale,60104,2024-06-01,57167.55,cash
103599,sale,60105,2025-07-25,29761.75,check
103600,sale,60106,2024-12-28,32074.95,financing
103601,sale,60107,2025-08-14,17017.67,cash
103602,sale,60108,2026-05-04,16119.6,cash
103603,sale,60109,2026-02-17,18099.41,card
103604,sale,60110,2026-06-08,15855.95,financing
103605,sale,60111,2025-08-02,27719.47,cash
103606,sale,60112,2025-06-25,39486.0,financing
103607,sale,60113,2025-06-24,42091.52,check
103608,sale,60114,2025-01-29,12885.22,cash
103609,sale,60115,2026-06-27,13043.42,financing
103610,sale,60116,2026-04-03,49134.33,check
103611,sale,60117,2026-04-16,18261.15,cash
103612,sale,60118,2026-04-26,18169.81,card
103613,sale,60119,2025-10-07,12763.48,check
103614,sale,60120,2025-10-24,37064.03,card
103615,sale,60121,2026-03-07,46113.15,cash
103616,sale,60122,2025-05-29,41228.64,cash
103617,sale,60123,2024-02-05,11712.96,check
103618,sale,60124,2026-02-28,51495.53,cash
103619,sale,60125,2025-08-24,47956.34,check
103620,sale,60126,2026-05-11,38286.02,financing
103621,sale,60127,2025-08-23,43187.28,card
103622,sale,60128,2026-04-26,40595.17,check
103623,sale,60129,2025-04-17,47997.45,card
103624,sale,60130,2025-11-22,26507.55,financing
103625,sale,60131,2025-06-19,17559.92,cash
103626,sale,60132,2025-12-30,13842.86,card
103627,sale,60133,2025-06-30,31406.59,cash
103628,sale,60134,2025-11-01,10395.55,check
103629,sale,60135,2026-06-27,41017.52,financing
103630,sale,60136,2026-05-06,28136.4,financing
103631,sale,60137,2024-04-21,42259.0,card
103632,sale,60138,2025-09-14,25661.01,card
103633,sale,60139,2025-01-01,19678.75,cash
103634,sale,60140,2025-10-06,46478.43,card
103635,sale,60141,2025-12-23,41278.52,card
103636,sale,60142,2025-12-13,45438.91,card
103637,sale,60143,2026-04-16,46818.69,card
103638,sale,60144,2025-09-01,24669.75,financing
103639,sale,60145,2025-09-21,18439.76,financing
103640,sale,60146,2026-03-28,29094.88,cash
103641,sale,60147,2026-06-16,27194.82,check
103642,sale,60148,2025-10-12,53123.84,check
103643,sale,60149,2025-12-13,34814.63,check
103644,sale,60150,2025-05-21,23266.78,financing
103645,sale,60151,2026-04-05,39156.78,card
103646,sale,60152,2026-01-22,38802.55,check
103647,sale,60153,2025-08-02,20893.28,card
103648,sale,60154,2026-02-06,13675.96,financing
103649,sale,60155,2025-09-06,24111.66,card
103650,sale,60156,2026-03-20,25440.63,check
103651,sale,60157,2025-07-11,14752.5,financing
103652,sale,60158,2025-08-04,32506.56,cash
103653,sale,60159,2026-07-01,45433.33,card
103654,sale,60160,2024-10-27,9333.57,check
103655,sale,60161,2026-07-01,34601.59,financing
103656,sale,60162,2024-07-23,16918.56,card
103657,sale,60163,2025-11-25,42777.7,check
103658,sale,60164,2026-06-08,27903.12,cash
103659,sale,60165,2024-12-18,24484.74,check
103660,sale,60166,2024-04-09,56141.27,card
103661,sale,60167,2025-11-11,49207.8,financing
103662,sale,60168,2024-12-26,54707.55,check
103663,sale,60169,2026-07-03,41336.47,financing
103664,sale,60170,2024-09-18,19228.33,card
103665,sale,60171,2026-04-28,29697.19,cash
103666,sale,60172,2025-11-16,36155.28,financing
103667,sale,60173,2025-03-06,41976.09,card
103668,sale,60174,2026-01-18,50367.46,financing
103669,sale,60176,2024-10-21,21197.51,check
103670,sale,60177,2025-08-21,41522.38,check
103671,sale,60178,2024-02-21,15406.62,financing
103672,sale,60179,2025-06-05,27293.6,financing
103673,sale,60180,2025-07-14,38051.36,check
103674,sale,60181,2025-07-04,37360.18,card
103675,sale,60182,2026-06-07,45475.66,cash
103676,sale,60183,2024-05-30,46028.1,cash
103677,sale,60184,2026-04-06,37792.93,check
103678,sale,60185,2024-11-07,26772.0,financing
103679,sale,60186,2025-09-15,47167.49,financing
103680,sale,60187,2026-03-09,35441.87,check
103681,sale,60188,2025-06-20,33446.9,card
103682,sale,60189,2024-08-06,23986.71,check
103683,sale,60190,2026-06-25,56552.34,check
103684,sale,60191,2025-10-16,40655.58,card
103685,sale,60192,2026-06-21,34802.3,cash
103686,sale,60193,2024-03-19,28688.91,check
103687,sale,60194,2026-06-16,49517.3,financing
103688,sale,60195,2026-03-31,14938.59,check
103689,sale,60196,2025-03-21,38027.17,card
103690,sale,60197,2024-10-09,44061.37,financing
103691,sale,60198,2025-03-03,36962.89,cash
103692,sale,60199,2026-02-12,19231.8,financing
103693,sale,60200,2026-01-23,12268.18,financing
103694,sale,60201,2026-05-07,31182.44,cash
103695,sale,60202,2026-07-01,36199.01,check
103696,sale,60203,2025-12-18,33434.36,financing
103697,sale,60204,2025-02-18,24441.13,check
103698,sale,60205,2026-05-30,42361.78,financing
103699,sale,60206,2026-05-24,10645.86,check
103700,sale,60207,2026-07-02,39489.82,check
103701,sale,60208,2026-07-02,29092.62,financing
103702,sale,60209,2025-01-11,15376.97,check
103703,sale,60210,2026-06-23,50909.79,cash
103704,sale,60211,2025-12-01,19951.13,check
103705,sale,60212,2026-03-30,44839.31,cash
103706,sale,60213,2026-06-01,45123.89,cash
103707,sale,60214,2024-10-24,25554.2,cash
103708,sale,60215,2025-07-25,52578.04,cash
103709,sale,60216,2025-04-21,21779.23,card
103710,sale,60217,2026-05-27,38139.27,cash
103711,sale,60219,2026-04-18,19115.62,financing
103712,sale,60220,2025-09-26,12444.24,financing
103713,sale,60221,2026-01-09,29348.44,cash
103714,sale,60222,2025-07-17,-470.65,financing
103715,sale,60223,2026-04-22,23440.83,check
103716,sale,60224,2026-05-02,40906.29,check
103717,sale,60225,2024-08-16,21244.01,check
103718,sale,60226,2025-08-12,33510.37,cash
103719,sale,60227,2025-05-28,45436.38,card
103720,sale,60228,2026-02-20,50864.98,financing
103721,sale,60229,2025-06-11,19932.11,financing
103722,sale,60230,2025-08-06,10170.47,check
103723,sale,60231,2026-01-31,13473.18,card
103724,sale,60232,2024-04-25,45104.76,cash
103725,sale,60233,2025-08-16,32421.94,cash
103726,sale,60234,2026-07-03,31314.65,check
103727,sale,60235,2026-03-29,27880.83,financing
103728,sale,60236,2026-05-11,16186.86,cash
103729,sale,60237,2026-06-26,40791.13,card
103730,sale,60238,2026-03-25,38092.84,check
103731,sale,60239,2024-10-11,44388.9,financing
103732,sale,60240,2025-09-07,20894.59,check
103733,sale,60241,2026-06-08,30112.23,financing
103734,sale,60242,2026-06-03,43082.59,check
103735,sale,60243,2025-12-22,21847.79,financing
103736,sale,60244,2025-11-03,19441.59,check
103737,sale,60245,2025-10-08,42114.12,check
103738,sale,60247,2026-04-28,17473.22,check
103739,sale,60248,2025-09-16,16263.8,financing
103740,sale,60249,2026-05-20,45032.22,card
103741,sale,60250,2026-06-02,49467.48,check
103742,sale,60251,2026-04-15,36540.34,card
103743,sale,60252,2025-07-15,51405.56,check
103744,sale,60253,2026-05-18,42574.92,card
103745,sale,60254,2026-01-26,18630.66,card
103746,sale,60255,2025-08-17,24368.26,card
103747,sale,60256,2026-05-01,51131.6,financing
103748,sale,60257,2026-05-23,24669.4,financing
103749,sale,60258,2024-12-17,23545.29,financing
103750,sale,60259,2026-06-13,21282.9,financing
103751,sale,60260,2026-05-30,34216.64,cash
103752,sale,60261,2025-09-12,31783.07,cash
103753,sale,60262,2024-09-17,50364.7,card
103754,sale,60263,2024-12-06,27219.12,card
103755,sale,60264,2025-12-18,15056.91,check
103756,sale,60265,2026-04-16,42456.82,card
103757,sale,60266,2026-04-22,24246.37,check
103758,sale,60267,2026-04-28,25064.75,cash
103759,sale,60268,2025-02-24,17094.41,card
103760,sale,60269,2025-12-13,40610.8,check
103761,sale,60270,2024-09-08,41695.65,cash
103762,sale,60271,2024-10-31,26228.63,card
103763,sale,60272,2026-04-18,37960.64,card
103764,sale,60273,2025-02-26,37202.54,card
103765,sale,60274,2025-05-02,21618.45,financing
103766,sale,60275,2025-01-01,9064.08,financing
103767,sale,60277,2025-08-30,10816.87,financing
103768,sale,60278,2024-10-20,15608.56,financing
103769,sale,60279,2025-08-28,39667.6,check
103770,sale,60280,2026-03-08,32345.64,cash
103771,sale,60281,2025-09-16,43506.16,cash
103772,sale,60282,2025-09-25,46921.91,card
103773,sale,60283,2026-01-11,34463.95,cash
103774,sale,60284,2024-10-17,43502.87,cash
103775,sale,60285,2024-10-25,23199.54,cash
103776,sale,60286,2026-02-24,22603.07,financing
103777,sale,60287,2026-03-01,21400.77,check
103778,sale,60288,2025-10-23,35790.02,card
103779,sale,60289,2025-12-08,39635.15,check
103780,sale,60290,2026-05-17,17012.35,cash
103781,sale,60291,2026-04-13,37542.01,check
103782,sale,60292,2026-06-27,13451.97,financing
103783,sale,60293,2025-05-23,28231.94,cash
103784,sale,60294,2026-05-28,47964.91,cash
103785,sale,60295,2026-05-15,15256.79,card
103786,sale,60296,2026-05-20,17847.75,card
103787,sale,60297,2026-05-12,43849.1,check
103788,sale,60298,2026-06-22,43369.61,financing
103789,sale,60299,2025-09-11,52643.8,financing
103790,sale,60300,2025-08-31,19621.85,financing
103791,sale,60301,2025-09-09,53918.89,financing
103792,sale,60302,2024-12-04,26872.66,financing
103793,sale,60303,2024-12-31,36919.57,card
103794,sale,60304,2025-05-04,46672.46,check
103795,sale,60305,2025-10-20,34960.39,card
103796,sale,60306,2025-08-27,37332.1,card
103797,sale,60307,2026-05-20,19694.21,check
103798,sale,60308,2026-03-04,15737.63,card
103799,sale,60309,2026-05-07,26035.5,financing
103800,sale,60310,2026-01-18,51293.99,card
103801,sale,60311,2025-12-03,49440.29,financing
103802,sale,60312,2026-03-18,10169.12,card
103803,sale,60313,2026-02-13,26634.27,card
103804,sale,60314,2026-06-02,45627.47,financing
103805,sale,60315,2025-04-19,15826.17,financing
103806,sale,60316,2025-04-11,18413.5,financing
103807,sale,60318,2026-06-13,9578.56,check
103808,sale,60319,2025-12-29,38266.54,financing
103809,sale,60320,2026-05-14,12817.08,cash
103810,sale,60321,2025-12-23,53294.74,financing
103811,sale,60322,2026-06-30,49484.67,cash
103812,sale,60323,2025-06-17,11635.93,card
103813,sale,60324,2025-05-14,49087.39,cash
103814,sale,60325,2026-07-03,26360.92,financing
103815,sale,60326,2025-07-04,35495.72,financing
103816,sale,60327,2024-02-20,43097.57,card
103817,sale,60330,2026-05-05,12978.8,check
103818,sale,60331,2026-06-16,48996.65,check
103819,sale,60332,2026-06-15,16279.7,financing
103820,sale,60333,2025-03-13,53400.09,card
103821,sale,444444444,2025-12-12,28832.93,financing
103822,sale,60336,2025-01-12,36789.83,card
103823,sale,60337,2025-06-06,17182.43,cash
103824,sale,60338,2024-02-09,40903.3,financing
103825,sale,60339,2025-12-12,18217.71,cash
103826,sale,60340,2026-06-29,49832.71,cash
103827,sale,60341,2026-04-14,43417.87,check
103828,sale,60342,2026-04-11,20105.44,check
103829,sale,60343,2026-03-11,45384.98,check
103830,sale,60344,2026-05-31,11849.6,financing
103831,sale,60345,2025-08-04,11918.19,cash
103832,sale,60346,2026-03-14,25827.21,financing
103833,sale,60347,2026-07-02,31863.7,financing
103834,sale,60348,2026-01-14,28307.13,cash
103835,sale,60349,2026-05-20,34528.11,card
103836,sale,60350,2026-04-22,10266.41,card
103837,sale,60351,2024-02-08,45349.74,card
103838,sale,60352,2024-03-25,22717.45,financing
103839,sale,60353,2024-12-27,33868.14,card
103840,sale,60354,2026-02-19,9759.46,check
103841,sale,60355,2023-10-28,44071.22,financing
103842,sale,60356,2026-06-28,36547.95,financing
103843,sale,60357,2025-06-10,27817.24,financing
103844,sale,60358,2026-02-08,22771.21,financing
103845,sale,60359,2024-07-27,34075.61,card
103846,sale,60360,2026-03-18,21280.96,financing
103847,sale,60361,2025-08-20,48409.26,cash
103848,sale,60362,2026-05-26,42827.22,financing
103849,sale,60363,2026-03-27,43314.04,financing
103850,sale,60364,2025-02-26,22726.52,check
103851,sale,60365,2026-03-24,38555.9,card
103852,sale,60366,2026-04-25,39802.6,cash
103853,sale,60367,2026-03-27,36474.03,cash
103854,sale,60368,2024-08-14,18393.19,card
103855,sale,60369,2026-04-08,15483.82,cash
103856,sale,60370,2025-04-07,21327.02,financing
103857,sale,60371,2026-05-13,12275.18,card
103858,sale,60372,2025-06-26,35701.35,card
