line_item_id,service_order_id,part_id,line_type,description,quantity,unit_price,line_total
98434,82832,70248,part,Brake Pad Set,4,614.61,2458.44
98435,82832,70364,PART,Oil Filter,3,1082.18,3246.54
98436,82833,70253,Part,Radiator,3,215.78,647.34
98437,82833,70473,part,Brake Pad Set,2,499.08,998.16
98438,82833,70362,PART,Brake Pad Set,1,702.75,702.75
98439,82833,70085,part,Alternator,1,318.32,318.32
98440,82834,70358,PART,Tire,3,809.62,2428.86
98441,82834,,Labor,Labor - Brake Job,3,296.79,890.37
98442,82834,,Labor,Labor - Oil Change,4,297.49,1189.96
98443,82835,70271,part,Alternator,2,146.0,292.0
98444,82835,,Labor,Labor - Brake Job,2,235.11,470.22
98445,82835,70372,Part,Headlight Assembly,4,511.0,2044.0
98446,82836,,labor,Labor - Oil Change,4,249.3,997.2
98447,82836,70304,Part,Battery,2,614.11,1228.22
98448,82836,70097,Part,Tire,4,530.97,2123.88
98449,82836,70312,Part,Headlight Assembly,1,343.63,343.63
98450,82836,70399,Part,Alternator,1,598.87,598.87
98451,82837,70279,Part,Spark Plug,1,768.23,768.23
98452,82838,70169,Part,Headlight Assembly,2,923.84,1847.68
98453,82838,70062,PART,Radiator,2,499.26,998.52
98454,82839,,LABOR,Labor - Oil Change,1,168.94,168.94
98455,82839,70315,part,Battery,1,-1470.36,-1470.36
98456,82839,,Labor,Labor - Brake Job,1,111.62,111.62
98457,82839,70098,part,Headlight Assembly,3,759.61,2278.83
98458,82840,,Labor,Labor - Brake Job,2,233.05,466.1
98459,82840,,LABOR,Labor - Inspection,1,100.44,100.44
98460,82840,70287,PART,Brake Pad Set,2,51.53,103.06
98461,82841,70036,Part,Radiator,4,261.31,1045.24
98462,82841,,Labor,Labor - Inspection,1,182.97,182.97
98463,82841,,LABOR,Labor - Oil Change,3,241.95,725.85
98464,82841,70254,Part,Alternator,3,292.38,877.14
98465,82841,,labor,Labor - Inspection,1,110.14,110.14
98466,82842,70022,PART,Battery,4,256.13,1024.52
98467,82842,,Labor,Labor - Brake Job,3,280.87,842.61
98468,82843,,labor,Labor - Oil Change,1,105.91,105.91
98469,82843,,LABOR,Labor - Oil Change,3,183.55,550.65
98470,82843,70156,part,Battery,1,398.32,398.32
98471,82843,70435,part,Brake Pad Set,2,673.2,1346.4
98472,82843,,LABOR,Labor - Oil Change,3,65.47,196.41
98473,82844,70095,part,Oil Filter,2,518.73,1037.46
98474,82844,70233,PART,Oil Filter,4,1004.39,4017.56
98475,82844,70254,part,Alternator,2,292.38,584.76
98476,82845,,LABOR,Diagnostic,4,293.5,1174.0
98477,82846,70138,PART,Radiator,4,515.57,2062.28
98478,82846,,labor,Diagnostic,3,268.59,805.77
98479,82847,70377,Part,Alternator,3,691.76,2075.28
98480,82847,70121,PART,Oil Filter,4,1093.71,4374.84
98481,82847,70102,PART,Alternator,4,396.27,1585.08
98482,82848,70041,Part,Spark Plug,2,1001.89,2003.78
98483,82848,70385,Part,Brake Pad Set,3,775.15,2325.45
98484,82848,70026,PART,Battery,1,1067.03,1067.03
98485,82848,70340,Part,Headlight Assembly,1,488.64,488.64
98486,82849,555555555,PART,Unknown Part,1,474.08,474.08
98487,82850,,Labor,Diagnostic,3,269.19,807.57
98488,82850,,Labor,Labor - Inspection,4,234.69,938.76
98489,82850,70016,Part,Alternator,1,640.42,640.42
98490,82851,70233,PART,Oil Filter,3,1004.39,3013.17
98491,82851,,labor,Labor - Brake Job,4,259.8,1039.2
98492,82851,70130,part,Alternator,4,676.62,2706.48
98493,82852,,labor,Labor - Oil Change,2,205.69,411.38
98494,82852,70185,part,Brake Pad Set,1,461.82,461.82
98495,82852,,Labor,Labor - Oil Change,4,178.27,713.08
98496,82852,,labor,Labor - Oil Change,1,193.24,193.24
98497,82853,,Labor,Labor - Oil Change,4,156.46,625.84
98498,82853,70122,Part,Spark Plug,3,294.75,884.25
98499,82854,70310,PART,Oil Filter,4,794.7,3178.8
98500,82854,70254,PART,Alternator,2,292.38,584.76
98501,82854,70158,Part,Tire,4,864.41,3457.64
98502,82855,70302,part,Oil Filter,1,934.26,934.26
98503,82855,70285,PART,Oil Filter,1,909.62,909.62
98504,82855,70062,Part,Radiator,2,499.26,998.52
98505,82855,70449,part,Oil Filter,4,40.55,162.2
98506,82855,70245,Part,Brake Pad Set,1,981.42,981.42
98507,82856,,LABOR,Labor - Brake Job,1,104.47,104.47
98508,82857,70354,part,Brake Pad Set,1,204.84,204.84
98509,82858,70004,part,Radiator,1,350.88,350.88
98510,82858,70222,Part,Spark Plug,3,677.23,2031.69
98511,82858,,Labor,Labor - Inspection,3,134.74,404.22
98512,82859,70248,PART,Brake Pad Set,2,614.61,1229.22
98513,82859,,LABOR,Diagnostic,4,172.48,689.92
98514,82860,70014,PART,Brake Pad Set,3,530.19,1590.57
98515,82860,70117,part,Oil Filter,2,134.13,268.26
98516,82861,,labor,Labor - Oil Change,3,83.69,251.07
98517,82862,,LABOR,Diagnostic,4,86.17,344.68
98518,82862,,labor,Labor - Brake Job,3,221.93,665.79
98519,82862,70417,part,Radiator,1,1090.4,1090.4
98520,82863,70472,Part,Headlight Assembly,3,946.29,2838.87
98521,82863,,Labor,Labor - Inspection,3,157.87,473.61
98522,82864,70497,part,Tire,4,87.46,349.84
98523,82864,70477,Part,Brake Pad Set,2,761.4,1522.8
98524,82864,,LABOR,Diagnostic,1,252.34,252.34
98525,82864,70438,PART,Spark Plug,1,960.49,960.49
98526,82865,70239,Part,Radiator,4,321.36,1285.44
98527,82865,70004,PART,Radiator,4,350.88,1403.52
98528,82865,,labor,Labor - Brake Job,4,175.15,700.6
98529,82865,70014,PART,Brake Pad Set,2,530.19,1060.38
98530,82866,70437,part,Battery,4,298.72,1194.88
98531,82866,70288,PART,Radiator,4,-510.72,-2042.88
98532,82867,70462,Part,Alternator,1,891.53,891.53
98533,82868,,Labor,Diagnostic,2,210.15,420.3
98534,82868,,LABOR,Diagnostic,1,292.82,292.82
98535,82868,70212,PART,Tire,2,480.16,960.32
98536,82868,,LABOR,Labor - Brake Job,3,248.4,745.2
98537,82868,70427,PART,Radiator,2,633.36,1266.72
98538,82869,,labor,Labor - Inspection,2,259.16,518.32
98539,82870,70427,part,Radiator,4,633.36,2533.44
98540,82870,70183,PART,Oil Filter,3,117.5,352.5
98541,82871,70397,part,Tire,4,292.38,1169.52
98542,82872,70207,part,Battery,4,170.05,680.2
98543,82872,,labor,Labor - Brake Job,4,-210.53,-842.12
98544,82873,70272,Part,Alternator,3,576.89,1730.67
98545,82874,70032,PART,Alternator,3,318.07,954.21
98546,82874,70403,part,Alternator,1,756.42,756.42
98547,82874,70018,Part,Spark Plug,2,283.82,567.64
98548,82874,,LABOR,Diagnostic,1,244.05,244.05
98549,82874,70255,PART,Battery,4,253.86,1015.44
98550,82875,70462,PART,Alternator,3,891.53,2674.59
98551,82875,70486,PART,Tire,2,1082.7,2165.4
98552,82875,70293,part,Oil Filter,2,373.16,746.32
98553,82876,70186,Part,Oil Filter,2,51.76,103.52
98554,82876,,labor,Labor - Brake Job,2,263.34,526.68
98555,82877,70343,Part,Oil Filter,1,1373.22,1373.22
98556,82877,70280,part,Battery,1,930.13,930.13
98557,82878,70172,PART,Battery,3,1171.86,3515.58
98558,82878,70180,PART,Battery,4,798.26,3193.04
98559,82878,70409,PART,Oil Filter,4,564.87,2259.48
98560,82878,70003,Part,Brake Pad Set,4,521.05,2084.2
98561,82878,70136,PART,Battery,1,60.61,60.61
98562,82879,70035,PART,Headlight Assembly,3,1372.25,4116.75
98563,82879,,Labor,Labor - Brake Job,1,76.75,76.75
98564,82879,70367,Part,Alternator,2,813.2,1626.4
98565,82880,,LABOR,Diagnostic,3,144.98,434.94
98566,82880,70141,part,Oil Filter,2,962.14,1942.57
98567,82880,70167,PART,Battery,4,20.35,81.4
98568,82880,70413,Part,Radiator,1,1203.51,1203.51
98569,82881,,labor,Labor - Brake Job,2,220.66,441.32
98570,82881,,LABOR,Labor - Brake Job,4,79.0,316.0
98571,82881,70188,PART,Oil Filter,3,1136.4,3409.2
98572,82882,70188,PART,Oil Filter,1,1136.4,1136.4
98573,82883,70269,part,Oil Filter,2,312.62,625.24
98574,82883,70322,part,Headlight Assembly,4,827.07,3308.28
98575,82884,,Labor,Diagnostic,3,113.92,341.76
98576,82884,,LABOR,Labor - Brake Job,1,169.53,169.53
98577,82884,,LABOR,Diagnostic,4,162.37,649.48
98578,82884,70160,PART,Oil Filter,1,1157.18,1142.0
98579,82885,70241,part,Headlight Assembly,1,1438.71,1438.71
98580,82886,70187,Part,Alternator,1,317.54,311.91
98581,82886,,labor,Labor - Inspection,3,212.65,637.95
98582,82887,70168,Part,Alternator,2,1118.39,2236.78
98583,82887,70006,PART,Brake Pad Set,2,825.9,1651.8
98584,82887,70259,part,Spark Plug,3,1147.26,3441.78
98585,82888,70434,Part,Radiator,4,-1030.45,-4121.8
98586,82888,,LABOR,Diagnostic,4,247.59,990.36
98587,82888,70353,PART,Tire,3,90.64,271.92
98588,82889,70388,PART,Radiator,3,756.42,2269.26
98589,82889,70311,part,Headlight Assembly,3,1044.43,3133.29
98590,82889,70004,PART,Radiator,2,350.88,701.76
98591,82889,70376,PART,Oil Filter,2,726.13,1452.26
98592,82889,,labor,Diagnostic,3,153.9,461.7
98593,82890,,Labor,Diagnostic,3,258.15,774.45
98594,82890,70500,Part,Oil Filter,2,598.57,1197.14
98595,82890,70336,PART,Headlight Assembly,4,786.77,3165.44
98596,82891,70095,Part,Oil Filter,4,518.73,2074.92
98597,82891,70175,Part,Spark Plug,3,364.08,1092.24
98598,82891,,LABOR,Labor - Inspection,1,96.51,96.51
98599,82892,,LABOR,Labor - Oil Change,4,196.76,787.04
98600,82892,70345,Part,Radiator,2,236.7,473.4
98601,82892,,LABOR,Labor - Brake Job,3,146.68,440.04
98602,82892,70234,PART,Radiator,4,271.96,1087.84
98603,82892,,LABOR,Diagnostic,2,157.82,315.64
98604,82893,70213,part,Spark Plug,4,1059.48,4237.92
98605,82893,70306,part,Radiator,1,878.07,878.07
98606,82893,70409,part,Oil Filter,1,564.87,564.87
98607,82894,,labor,Labor - Brake Job,3,176.89,530.67
98608,82894,70227,PART,Battery,1,1181.32,1181.32
98609,82894,,Labor,Diagnostic,3,204.19,612.57
98610,82894,,labor,Diagnostic,3,95.77,285.57
98611,82894,,Labor,Labor - Brake Job,1,121.35,121.35
98612,82895,,LABOR,Labor - Inspection,2,236.5,473.0
98613,82895,,Labor,Diagnostic,1,208.07,208.07
98614,82895,,labor,Labor - Inspection,3,182.43,547.29
98615,82895,70424,Part,Spark Plug,3,520.67,1562.01
98616,82896,,labor,Labor - Oil Change,2,183.99,367.98
98617,82896,,LABOR,Labor - Inspection,3,284.81,854.43
98618,82896,70233,Part,Oil Filter,3,1004.39,3013.17
98619,82896,,LABOR,Labor - Inspection,3,272.72,818.16
98620,82896,,LABOR,Labor - Oil Change,1,281.57,281.57
98621,82897,70129,part,Headlight Assembly,3,1048.18,3144.54
98622,82897,70142,part,Spark Plug,4,777.94,3111.76
98623,82898,,labor,Labor - Inspection,4,119.95,479.8
98624,82898,70196,part,Oil Filter,1,198.57,198.57
98625,82898,,labor,Labor - Inspection,1,84.59,84.59
98626,82898,70311,part,Headlight Assembly,2,1044.43,2088.86
98627,82899,,Labor,Labor - Brake Job,1,211.25,211.25
98628,82899,70479,Part,Alternator,1,504.57,504.57
98629,82899,,Labor,Labor - Inspection,1,183.15,183.15
98630,82900,,Labor,Diagnostic,3,208.81,626.43
98631,82900,,LABOR,Labor - Oil Change,3,79.19,237.57
98632,82900,,Labor,Labor - Inspection,4,207.76,831.04
98633,82900,70300,PART,Oil Filter,3,697.84,2093.52
98634,82900,70290,Part,Brake Pad Set,4,314.54,1268.71
98635,82901,70417,part,Radiator,3,1090.4,3271.2
98636,82902,70068,PART,Spark Plug,1,1501.49,1501.49
98637,82902,70059,part,Brake Pad Set,1,1468.63,1468.63
98638,82902,,Labor,Labor - Brake Job,1,109.92,109.92
98639,82903,70087,PART,Alternator,3,549.87,1649.61
98640,82903,70261,part,Tire,1,537.08,537.08
98641,82904,,labor,Diagnostic,3,298.26,894.78
98642,82905,70400,PART,Radiator,3,1227.2,3681.6
98643,82905,70118,PART,Headlight Assembly,2,697.48,1394.96
98644,82905,,labor,Labor - Inspection,1,219.97,219.97
98645,82906,,LABOR,Labor - Inspection,2,201.44,402.88
98646,82906,70217,PART,Spark Plug,1,450.72,450.72
98647,82906,70211,part,Battery,4,831.55,3326.2
98648,82907,,LABOR,Diagnostic,2,259.23,518.46
98649,82907,70065,part,Alternator,2,782.73,1565.46
98650,82908,,Labor,Diagnostic,3,140.81,422.43
98651,82908,70309,PART,Oil Filter,3,562.36,1687.08
98652,82908,,Labor,Labor - Inspection,1,270.09,270.09
98653,82908,,Labor,Labor - Oil Change,4,54.02,216.08
98654,82909,,labor,Labor - Inspection,3,116.16,348.48
98655,82909,,Labor,Labor - Inspection,4,238.86,955.44
98656,82909,70183,Part,Oil Filter,1,117.5,117.5
98657,82910,70112,Part,Battery,2,904.51,1809.02
98658,82910,70026,PART,Battery,2,1067.03,2134.06
98659,82910,70286,PART,Tire,1,180.49,180.49
98660,82910,70323,Part,Radiator,2,814.82,1629.64
98661,82911,70428,Part,Tire,3,441.68,1325.04
98662,82911,,Labor,Labor - Oil Change,4,287.8,1151.2
98663,82912,70055,PART,Battery,3,695.19,2085.57
98664,82913,70396,part,Brake Pad Set,2,836.47,1672.94
98665,82913,70195,Part,Radiator,3,631.84,1895.52
98666,82913,70015,part,Alternator,2,837.39,1674.78
98667,82914,70039,Part,Alternator,1,1014.97,1014.97
98668,82914,,labor,Diagnostic,3,101.11,303.33
98669,82914,,LABOR,Diagnostic,3,232.64,697.92
98670,82914,70233,PART,Oil Filter,1,1004.39,1004.39
98671,82915,70408,part,Brake Pad Set,4,305.57,1222.28
98672,82916,70189,part,Battery,3,287.06,861.18
98673,82916,70066,Part,Tire,3,899.47,2698.41
98674,82916,70272,part,Alternator,4,576.89,2307.56
98675,82916,,Labor,Labor - Brake Job,3,144.33,432.99
98676,82917,70373,PART,Radiator,4,658.23,2632.92
98677,82918,70224,part,Brake Pad Set,4,766.26,3065.04
98678,82919,70022,PART,Battery,2,256.13,512.26
98679,82919,,LABOR,Diagnostic,3,228.45,685.35
98680,82919,70212,part,Tire,3,480.16,1440.48
98681,82919,70290,Part,Brake Pad Set,4,-314.54,-1258.16
98682,82919,70352,Part,Alternator,1,897.39,897.39
98683,82920,70355,Part,Tire,2,472.4,944.8
98684,82920,70235,part,Battery,2,61.35,122.7
98685,82920,,LABOR,Labor - Brake Job,1,184.12,184.12
98686,82921,,Labor,Diagnostic,4,207.71,830.84
98687,82922,70453,PART,Oil Filter,2,374.9,749.8
98688,82922,,LABOR,Labor - Inspection,2,259.06,517.07
98689,82923,70373,Part,Radiator,1,658.23,658.23
98690,82923,70128,Part,Oil Filter,4,441.25,1765.0
98691,82923,,labor,Labor - Inspection,1,212.38,212.38
98692,82924,70271,PART,Alternator,2,146.0,292.0
98693,82925,70407,PART,Headlight Assembly,3,20.72,62.16
98694,82925,,Labor,Labor - Brake Job,2,265.39,530.78
98695,82926,,Labor,Labor - Brake Job,1,79.91,79.91
98696,82926,70060,part,Oil Filter,2,515.48,1030.96
98697,82926,70204,PART,Headlight Assembly,1,753.59,753.59
98698,82926,,Labor,Labor - Inspection,3,178.62,535.86
98699,82927,70325,Part,Alternator,1,558.75,558.75
98700,82927,70247,part,Headlight Assembly,2,70.63,141.26
98701,82927,,Labor,Labor - Oil Change,1,144.7,144.7
98702,82927,70067,part,Oil Filter,3,623.54,1870.62
98703,82928,70226,PART,Battery,3,552.12,1656.36
98704,82929,70003,Part,Brake Pad Set,4,521.05,2084.2
98705,82929,555555555,Part,Unknown Part,2,191.06,382.12
98706,82930,,LABOR,Diagnostic,3,132.24,396.72
98707,82930,70189,Part,Battery,3,287.06,861.18
98708,82931,,Labor,Labor - Inspection,4,220.72,882.88
98709,82931,70432,Part,Tire,1,354.73,354.73
98710,82931,70298,Part,Alternator,3,403.88,1211.64
98711,82932,,LABOR,Labor - Oil Change,3,59.48,178.44
98712,82933,70168,PART,Alternator,2,1118.39,2236.78
98713,82933,,LABOR,Labor - Oil Change,3,111.54,334.62
98714,82934,70203,part,Tire,1,1167.39,1167.39
98715,82934,70297,part,Oil Filter,4,901.28,3605.12
98716,82934,,Labor,Labor - Oil Change,4,96.57,386.28
98717,82935,70388,part,Radiator,1,756.42,756.42
98718,82936,70303,PART,Battery,3,574.76,1724.28
98719,82936,70017,Part,Headlight Assembly,3,879.43,2638.29
98720,82937,,Labor,Diagnostic,2,264.77,529.54
98721,82937,70310,PART,Oil Filter,2,794.7,1589.4
98722,82938,,labor,Labor - Inspection,1,255.77,255.77
98723,82938,,Labor,Diagnostic,4,59.58,238.32
98724,82938,70019,PART,Oil Filter,1,559.32,559.32
98725,82938,,LABOR,Diagnostic,1,216.61,216.61
98726,82938,70340,PART,Headlight Assembly,3,488.64,1465.92
98727,82939,70441,Part,Brake Pad Set,2,568.12,1136.24
98728,82939,70445,part,Oil Filter,2,763.57,1527.14
98729,82939,70089,part,Spark Plug,1,1344.17,1344.17
98730,82939,70140,PART,Alternator,4,219.49,868.29
98731,82940,,Labor,Labor - Inspection,1,92.92,92.92
98732,82940,70069,PART,Battery,2,342.32,684.64
98733,82941,70172,part,Battery,1,1171.86,1171.86
98734,82941,70440,PART,Tire,3,450.21,1350.63
98735,82941,70372,PART,Headlight Assembly,1,511.0,511.0
98736,82942,,LABOR,Labor - Oil Change,1,122.84,122.84
98737,82942,70140,part,Alternator,3,219.49,658.47
98738,82942,70174,PART,Spark Plug,4,327.47,1309.88
98739,82942,70058,PART,Headlight Assembly,3,247.94,743.82
98740,82942,,labor,Labor - Oil Change,1,211.73,211.73
98741,82943,70432,part,Tire,2,354.73,709.46
98742,82943,70433,part,Spark Plug,3,781.05,2343.15
98743,82943,,LABOR,Labor - Brake Job,4,294.65,1178.6
98744,82943,,labor,Labor - Oil Change,3,120.11,360.33
98745,82944,70381,PART,Brake Pad Set,1,507.24,507.24
98746,82944,,LABOR,Labor - Brake Job,3,60.6,181.8
98747,82944,,Labor,Labor - Inspection,4,68.04,272.16
98748,82944,70038,Part,Brake Pad Set,4,1131.53,4526.12
98749,82945,555555555,part,Unknown Part,1,472.59,472.59
98750,82945,,labor,Labor - Oil Change,3,245.52,736.56
98751,82946,,labor,Labor - Oil Change,3,257.23,781.96
98752,82946,,labor,Labor - Oil Change,2,275.87,551.74
98753,82946,,LABOR,Labor - Oil Change,4,183.28,733.12
98754,82947,,LABOR,Labor - Oil Change,2,240.19,480.38
98755,82947,,LABOR,Labor - Oil Change,3,194.63,583.89
98756,82947,,labor,Labor - Oil Change,3,80.92,242.76
98757,82947,70107,PART,Brake Pad Set,2,776.37,1552.74
98758,82947,70356,PART,Spark Plug,1,644.35,644.35
98759,82948,70037,part,Alternator,2,1038.76,2077.52
98760,82948,70029,part,Headlight Assembly,2,143.26,286.52
98761,82948,70088,PART,Brake Pad Set,3,1466.79,4400.37
98762,82949,,Labor,Diagnostic,2,84.95,169.9
98763,82950,,labor,Labor - Inspection,2,277.1,554.2
98764,82950,70234,part,Radiator,-2,271.96,-543.92
98765,82950,,Labor,Labor - Inspection,3,223.34,670.02
98766,82951,,Labor,Labor - Brake Job,4,80.84,323.36
98767,82951,70048,PART,Tire,2,785.81,1571.62
98768,82952,70194,part,Battery,1,1037.73,1037.73
98769,82953,70041,part,Spark Plug,4,1001.89,4007.56
98770,82953,,labor,Labor - Oil Change,1,149.12,149.12
98771,82954,,labor,Diagnostic,4,291.42,1165.68
98772,82954,70295,Part,Brake Pad Set,4,1127.78,4511.12
98773,82955,70171,PART,Spark Plug,1,844.0,844.0
98774,82955,70029,Part,Headlight Assembly,1,143.26,143.26
98775,82956,,labor,Labor - Oil Change,1,263.75,263.75
98776,82956,70440,PART,Tire,1,450.21,450.21
98777,82956,,labor,Diagnostic,4,165.44,661.76
98778,82956,70171,part,Spark Plug,3,844.0,2532.0
98779,82957,70111,part,Tire,3,1288.97,3866.91
98780,82958,,LABOR,Labor - Brake Job,3,199.93,599.79
98781,82958,70191,PART,Oil Filter,2,163.54,327.08
98782,82959,70379,part,Battery,1,727.91,727.91
98783,82959,,LABOR,Labor - Brake Job,3,236.69,710.07
98784,82959,70345,part,Radiator,3,236.7,710.1
98785,82959,70020,Part,Radiator,4,303.93,1215.72
98786,82959,70284,part,Oil Filter,3,754.04,2262.12
98787,82960,,Labor,Labor - Oil Change,2,195.01,390.02
98788,82960,70352,PART,Alternator,2,897.39,1794.78
98789,82960,70188,part,Oil Filter,3,1136.4,3409.2
98790,82961,70470,Part,Tire,3,177.31,531.93
98791,82961,,labor,Diagnostic,2,250.59,501.18
98792,82961,,labor,Labor - Brake Job,3,271.15,813.45
98793,82962,70490,part,Battery,2,61.01,122.02
98794,82962,70248,Part,Brake Pad Set,1,614.61,614.61
98795,82963,,LABOR,Labor - Brake Job,2,109.48,218.96
98796,82963,70119,Part,Tire,4,741.82,2967.28
98797,82963,70221,part,Alternator,-3,721.8,-2165.4
98798,82963,,Labor,Labor - Brake Job,1,184.77,184.77
98799,82964,70196,PART,Oil Filter,4,198.57,794.28
98800,82964,,Labor,Diagnostic,4,271.42,1085.68
98801,82964,,Labor,Labor - Inspection,2,198.08,396.16
98802,82965,70009,Part,Oil Filter,3,107.6,322.8
98803,82966,70111,part,Tire,4,1288.97,5155.88
98804,82966,70138,PART,Radiator,4,515.57,2062.28
98805,82966,70096,PART,Oil Filter,1,928.14,928.14
98806,82966,,LABOR,Diagnostic,2,284.94,569.88
98807,82967,,Labor,Diagnostic,1,176.86,176.86
98808,82967,70448,part,Headlight Assembly,3,828.65,2485.95
98809,82968,70022,Part,Battery,1,256.13,256.13
98810,82969,,Labor,Labor - Brake Job,3,298.44,895.32
98811,82969,,LABOR,Labor - Inspection,1,197.25,197.25
98812,82969,,LABOR,Labor - Brake Job,2,199.82,399.64
98813,82969,70145,Part,Battery,4,114.59,458.36
98814,82969,70289,Part,Oil Filter,4,134.09,536.36
98815,82970,70217,part,Spark Plug,2,450.72,901.44
98816,82970,70498,Part,Brake Pad Set,4,297.15,1188.6
98817,82970,70370,PART,Tire,2,536.68,1073.36
98818,82971,,LABOR,Labor - Inspection,4,238.79,955.16
98819,82971,70395,part,Spark Plug,1,965.13,965.13
98820,82971,,LABOR,Labor - Inspection,4,243.08,972.32
98821,82971,70496,PART,Tire,2,345.86,691.72
98822,82972,70266,part,Spark Plug,1,722.43,722.43
98823,82972,70340,part,Headlight Assembly,1,488.64,488.64
98824,82972,70084,part,Spark Plug,3,941.89,2825.67
98825,82972,70170,part,Headlight Assembly,4,49.63,198.52
98826,82973,70122,Part,Spark Plug,1,294.75,294.75
98827,82974,,labor,Diagnostic,3,103.1,309.3
98828,82974,70481,Part,Alternator,4,805.06,3220.24
98829,82975,70073,PART,Radiator,3,816.59,2449.77
98830,82975,70429,part,Alternator,4,1310.8,5243.2
98831,82976,,Labor,Diagnostic,4,164.17,656.68
98832,82976,70049,Part,Spark Plug,2,1304.23,2608.46
98833,82977,70300,part,Oil Filter,1,697.84,697.84
98834,82977,,Labor,Labor - Oil Change,4,79.13,316.52
98835,82977,70231,part,Battery,4,-314.35,-1257.4
98836,82977,70223,PART,Headlight Assembly,4,924.62,3698.48
98837,82978,70275,Part,Alternator,1,697.03,697.03
98838,82978,,Labor,Labor - Brake Job,2,77.59,155.18
98839,82978,70021,PART,Alternator,4,1450.61,5802.44
98840,82978,70301,part,Tire,3,160.46,481.38
98841,82979,70466,PART,Battery,4,857.78,3431.12
