service_order_id,vehicle_id,customer_id,technician_id,dealership_id,started_at,completed_at,odometer_reading,status,total_amount
83236,51030,11583,3010,1006,2024-08-08 16:43:20,2024-08-10 20:10:15.688881,8017,open,2533.91
83237,52104,13514,3021,1006,2025-12-21 13:43:25,2025-12-23 23:14:18.754823,22979,completed,6219.5
83238,52343,12848,3013,1001,2024-12-14 23:03:16,2024-12-16 22:55:07.494947,61562,completed,949.99
83239,51137,12942,3001,1006,2025-06-04 14:32:31,2025-06-07 04:27:02.245167,31878,completed,932.88
83240,51924,12168,3007,1003,2025-06-30 04:08:05,2025-06-30 21:26:30.756372,18609,completed,3835.69
83241,52325,10590,3023,1005,2025-08-14 09:18:27,2025-08-16 22:23:15.739657,58182,completed,866.85
83242,51791,11517,3005,1001,2025-08-17 04:56:04,2025-08-17 10:00:24.667056,1238,completed,6750.29
83243,51983,10675,3003,1002,2026-06-10 03:17:45,2026-06-12 23:03:56.198166,46261,completed,534.62
83244,53666,11408,3025,1004,2026-04-07 04:18:21,2026-04-09 03:54:11.302069,2887,completed,4678.0
83245,50444,11179,3017,1001,2026-02-04 04:30:41,2026-02-06 22:00:02.051842,15249,completed,1108.09
83246,53736,11639,3017,1005,2025-07-05 10:38:29,2025-07-05 14:12:26.665446,118425,completed,510.72
83247,,12999,3003,1006,2024-07-13 01:49:00,2024-07-14 04:28:17.443427,8220,open,4163.3
83248,52405,13929,666666666,1006,2024-10-06 07:28:34,2024-10-06 20:37:53.261154,98552,completed,916.76
83249,50759,14629,3022,1006,2026-05-02 17:12:01,2026-05-05 10:14:36.205628,97035,completed,4027.96
83250,52121,15183,3013,1004,2024-11-30 00:00:31,2024-11-30 02:28:43.600672,90432,cancelled,2242.8
83251,52592,12931,3004,1006,2025-03-28 13:27:10,2025-03-29 12:15:22.180396,117111,in_progress,776.17
83252,50637,13754,3003,1001,2025-03-18 00:38:59,2025-03-19 18:33:07.296880,74936,open,2028.33
83253,53563,13884,3023,1006,2024-08-15 03:26:52,2024-08-17 09:11:28.349902,65267,completed,4946.66
83254,52213,12389,3019,1006,2025-07-01 06:29:27,2025-07-01 08:15:19.076231,47968,open,5550.99
83255,51168,13225,3006,1003,2024-10-28 16:12:20,2024-10-28 22:55:44.292212,80685,completed,1279.76
83256,53883,10538,3021,1001,2025-08-29 20:40:08,2025-08-31 07:28:13.153583,5547,completed,4523.57
83257,50938,10767,3024,1006,2026-04-06 18:06:58,2026-04-09 08:52:16.517100,103084,cancelled,9889.83
83258,53514,11585,3016,1004,2025-02-12 20:36:50,2025-02-14 16:46:52.432414,105488,completed,3203.28
83259,54001,10307,3021,1004,2026-05-25 02:27:23,2026-05-27 05:21:36.580639,29752,completed,432.06
83260,52210,14977,3023,1004,2026-04-28 02:04:24,2026-04-29 22:41:04.380701,63392,open,-1220.62
83261,50563,11529,3010,1002,2024-08-13 10:01:52,2024-08-15 03:45:04.717492,41987,completed,9364.71
83262,50294,12789,3007,1001,2026-01-16 23:19:37,2026-01-18 20:30:42.523475,20746,open,4452.99
83263,50450,13045,3017,1003,2026-05-11 00:52:44,2026-05-13 19:52:08.405021,99510,completed,4549.78
83264,51933,13630,3010,1003,2025-02-03 07:02:53,2025-02-04 02:52:04.698404,21235,completed,6009.83
83265,53605,10323,3024,1006,2025-03-29 15:29:21,2025-03-30 00:07:40.978603,79702,open,2178.39
83266,51752,13631,3004,1002,2026-02-25 22:05:46,2026-02-28 20:05:58.757596,80702,completed,2255.18
83267,52048,13753,3017,1004,2024-11-26 14:33:37,2024-11-28 07:51:01.301359,36734,in_progress,4984.97
83268,51951,10370,3017,1003,2026-06-25 14:52:06,2026-06-27 12:19:15.884174,85239,in_progress,2989.32
83269,51847,11409,3007,1003,2026-05-12 20:16:56,2026-05-13 09:47:40.668328,21190,in_progress,348.12
83270,52530,15127,3025,1004,2024-11-23 16:48:27,2024-11-26 11:02:48.607857,96442,completed,4778.61
83271,50626,13989,3007,1003,2025-05-09 05:41:57,2025-05-10 19:08:19.637132,55844,completed,5631.12
83272,51666,14732,3010,1005,2026-06-09 13:00:51,2026-06-11 12:10:34.416170,116668,cancelled,3651.33
83273,52486,11103,3012,1005,2026-01-14 02:48:33,2026-01-15 03:32:21.393558,65586,cancelled,843.96
83274,50274,14393,3024,1005,2025-10-22 09:30:41,2025-10-25 06:50:47.417909,19051,completed,2793.3
83275,51673,14235,3006,1002,2025-10-06 05:30:43,2025-10-07 13:36:40.631178,107176,completed,325.12
83276,51136,14832,3022,1004,2026-04-22 19:02:28,2026-04-24 01:16:49.646695,103753,completed,3630.23
83277,53615,12510,3025,1006,2026-05-04 03:43:29,2026-05-06 06:50:43.977048,78670,in_progress,3791.33
83278,50471,13132,3009,1003,2024-12-05 01:03:57,2024-12-06 14:16:48.967671,73365,completed,3960.17
83279,53712,11115,3017,1004,2024-12-21 00:46:50,2024-12-22 13:24:52.598228,56500,cancelled,2000.29
83280,,10020,3004,1006,2025-12-30 06:13:33,2025-12-31 09:39:16.471824,12156,completed,5165.36
83281,,11819,3017,1006,2025-02-12 11:06:45,2025-02-14 03:06:06.238698,28265,completed,3990.14
83282,50628,11630,3020,1006,2024-08-26 12:39:55,2024-08-29 11:19:47.440304,36830,completed,1102.43
83283,51323,11202,3006,1003,2025-08-02 08:51:31,2025-08-02 16:52:34.094682,29633,completed,659.74
83284,50870,13358,3006,1003,2025-11-16 21:57:14,2025-11-19 09:07:50.951939,65456,cancelled,463.16
83285,53228,12666,3014,1005,2026-05-12 05:19:27,2026-05-13 21:27:16.842363,24016,completed,3782.24
83286,50421,14904,3001,1004,2026-02-22 06:34:03,2026-02-24 16:49:17.519272,20273,completed,2736.42
83287,51079,13610,3017,1005,2025-09-25 21:00:44,2025-09-27 04:51:27.380655,11255,completed,7509.91
83288,51413,11603,3010,1005,2026-05-24 19:39:00,2026-05-25 01:47:38.850211,95643,cancelled,404.94
83289,,13222,3002,1005,2024-10-04 05:29:00,2024-10-04 12:51:22.709431,89808,completed,5315.13
83290,51252,13852,3009,1003,2026-03-14 07:42:36,2026-03-15 11:38:24.968701,116281,completed,6206.36
83291,,12349,3015,1001,2026-01-30 04:14:14,2026-01-30 23:08:43.194733,46657,in_progress,189.15
83292,53030,15049,3003,1003,2025-10-22 15:51:49,2025-10-23 11:29:40.494522,73643,completed,3759.47
83293,50799,10304,3023,1002,2024-07-27 18:28:25,2024-07-30 14:46:44.469010,61040,cancelled,2722.4
83294,52088,12251,3004,1003,2025-10-26 04:37:42,2025-10-26 06:58:59.701540,37495,open,305.6
83295,50673,14394,666666666,1003,2024-07-17 12:11:53,2024-07-19 23:49:53.130868,3452,completed,524.86
83296,51665,13353,3018,1001,2024-11-21 11:23:30,2024-11-24 03:21:03.601328,71203,completed,1742.07
83297,53853,13383,3004,1003,2026-06-24 08:36:21,2026-06-25 15:07:52.893417,108772,completed,7713.57
83298,52895,13366,3025,1003,2025-11-06 09:47:42,2025-11-06 06:04:44.003983,110271,in_progress,1824.79
83299,50941,14240,3012,1003,2024-10-16 18:51:19,2024-10-17 22:33:00.139327,64782,open,1984.28
83300,51831,11423,3008,1001,2025-04-10 11:45:20,2025-04-10 20:25:13.072609,17721,completed,3502.82
83301,50682,12736,3002,1006,2025-02-25 20:32:24,2025-02-28 15:48:10.707124,25308,completed,2624.32
83302,51679,12471,3014,1001,2026-06-14 11:02:49,2026-06-16 14:34:37.187036,47876,completed,7277.14
83303,52032,14234,3002,1006,2025-02-08 21:04:20,2025-02-09 16:01:01.300462,82298,completed,1809.17
83304,51281,11851,3025,1006,2025-05-16 05:13:06,2025-05-18 08:05:24.240856,111477,completed,5462.12
83305,,12744,3001,1003,2026-01-05 20:53:23,2026-01-07 16:00:52.712010,104861,open,8477.34
83306,53262,14788,3009,1004,2026-05-19 07:03:56,2026-05-20 14:04:22.197999,23951,completed,4130.39
83307,50269,12590,3022,1004,2025-05-19 12:40:27,2025-05-20 13:33:40.236501,22852,open,951.72
83308,50189,11966,3015,1005,2025-08-22 07:20:23,2025-08-24 20:47:50.486606,90953,open,1279.74
83309,52665,12256,3003,1005,2025-04-27 09:28:46,2025-04-27 20:18:10.738630,11455,in_progress,482.22
83310,53569,15086,3024,1002,2025-05-26 19:37:25,2025-05-27 21:49:11.603027,103627,cancelled,3823.79
83311,50298,14822,3003,1004,2026-03-22 15:09:24,2026-03-23 08:52:42.582926,52556,open,2314.12
83312,53241,14490,3014,1004,2026-05-16 10:39:43,2026-05-19 08:00:49.570017,42560,in_progress,725.48
83313,51209,12750,3008,1003,2025-10-03 20:03:03,2025-10-04 15:25:04.076193,56714,completed,5939.15
83314,,11451,3025,1006,2026-01-30 15:54:05,2026-02-01 19:14:52.435506,110443,cancelled,7324.52
83315,53625,11022,3011,1004,2026-02-12 01:51:20,2026-02-12 12:49:20.229084,67760,open,426.32
83316,51879,12901,3006,1002,2024-12-02 02:46:27,2024-12-03 00:26:37.110801,58376,completed,394.67
83317,51727,13550,3015,1002,2024-11-02 04:54:12,2024-11-03 10:10:13.355235,70805,in_progress,2426.9
83318,52197,12042,3018,1004,2025-03-03 00:53:00,2025-03-03 10:32:35.637063,116538,completed,1422.34
83319,50054,13842,3005,1006,2025-07-30 17:30:11,2025-08-01 14:22:29.993831,35816,completed,548.5
83320,53808,14411,3022,1006,2025-11-27 18:56:09,2025-11-27 23:33:32.196573,94097,completed,4142.73
83321,50881,10648,3020,1005,2025-03-14 00:10:08,2025-03-14 03:11:28.690680,102479,open,1077.02
83322,52374,10515,3009,1003,2025-04-12 02:58:40,2025-04-13 12:38:35.213591,23453,cancelled,5711.64
83323,51715,15036,3016,1002,2026-07-01 23:24:06,2026-07-04 03:37:48.164201,105440,completed,6829.98
83324,,14003,3010,1003,2026-02-19 19:44:24,2026-02-22 08:51:16.926286,85763,in_progress,6655.14
83325,51225,15057,3004,1004,2025-06-06 10:45:01,2025-06-09 02:16:48.071495,62393,open,6737.64
83326,51333,14697,3025,1004,2025-01-21 12:44:34,2025-01-21 23:28:54.667496,16280,cancelled,4742.09
83327,,11736,3025,1003,2025-03-12 08:18:08,2025-03-14 22:19:56.639430,54507,cancelled,5083.81
83328,52147,11076,3024,1001,2026-01-21 13:49:28,2026-01-24 04:16:12.096463,52474,in_progress,7581.49
83329,50166,11493,3001,1001,2025-11-09 07:49:48,2025-11-11 05:53:02.159058,100479,completed,3016.87
83330,50084,10524,3009,1001,2025-06-08 08:37:04,2025-06-10 09:33:59.101123,114861,completed,7596.36
83331,53918,12721,3014,1002,2026-03-27 02:09:18,2026-03-27 18:32:42.321868,20891,completed,4642.42
83332,51583,11514,3010,1003,2025-08-23 10:03:51,2025-08-23 23:13:15.347570,99770,open,941.89
83333,53745,12204,3024,1006,2025-12-13 08:57:12,2025-12-16 05:38:38.731587,4614,completed,2478.78
83334,52756,10344,3005,1002,2025-09-29 14:48:02,2025-10-01 09:49:34.732986,1980,cancelled,217.34
83335,,12384,3011,1004,2025-03-01 03:26:13,2025-03-01 10:27:50.826556,38960,completed,4802.41
83336,50709,11242,3015,1006,2024-11-01 13:46:00,2024-11-03 21:07:50.679794,47143,completed,3145.37
83337,51351,14289,3002,1002,2025-03-26 13:32:16,2025-03-28 05:25:28.430844,1375,completed,512.96
83338,51558,11825,3014,1005,2025-09-22 02:37:39,2025-09-22 23:12:47.122044,1378,completed,3147.13
83339,54002,12925,3024,1001,2025-10-23 08:26:54,2025-10-26 07:29:43.119383,89877,completed,3699.7
83340,50635,13740,3016,1006,2024-12-17 07:41:12,2024-12-18 08:51:42.195075,85632,completed,4551.61
83341,50711,10842,3012,1004,2026-02-20 15:51:13,2026-02-22 08:00:28.749165,80746,in_progress,332.12
83342,52160,10594,3008,1001,2024-07-18 03:18:45,2024-07-19 00:58:47.949928,105785,completed,3413.74
83343,51230,10749,3009,1001,2025-06-09 16:05:03,2025-06-11 06:54:49.403433,10160,cancelled,7131.19
83344,53757,13358,3021,1001,2026-06-16 09:14:07,2026-06-18 00:15:12.689284,106965,completed,417.03
83345,53342,10248,3010,1002,2025-09-28 11:56:47,2025-09-29 23:42:14.146691,26527,completed,1877.1
83346,52506,10083,3013,1004,2025-11-10 03:05:04,2025-11-11 01:44:42.031442,68376,completed,3698.88
83347,,12980,3006,1002,2024-08-04 21:03:27,2024-08-05 11:23:59.808447,116550,cancelled,630.3
83348,50326,11956,3020,1006,2025-08-24 06:53:03,2025-08-25 01:37:49.659213,71608,completed,2291.52
83349,50014,12344,3023,1001,2026-05-01 12:35:27,2026-05-02 11:30:23.474007,2152,completed,3457.64
83350,50504,13981,3004,1006,2024-11-20 21:43:31,2024-11-23 17:07:07.811934,10639,in_progress,2911.5
83351,51670,10156,3018,1005,2025-12-21 04:28:17,2025-12-23 22:07:48.497483,89197,completed,496.24
83352,50139,10780,3018,1005,2025-01-15 23:22:09,2025-01-16 01:51:22.863206,94952,open,1865.31
83353,52329,14954,3004,1005,2025-02-22 10:53:20,2025-02-22 18:20:47.669696,79124,in_progress,6532.77
83354,54009,11292,3011,1004,2025-03-24 12:14:09,2025-03-26 09:23:27.896803,40386,completed,216.33
83355,53006,13672,3019,1004,2024-12-02 12:27:21,2024-12-03 12:45:41.854918,23323,in_progress,1388.02
83356,,11770,3015,1004,2024-11-24 23:33:20,2024-11-25 17:22:32.923821,26696,completed,1304.44
83357,52643,14441,3019,1004,2025-12-17 00:24:09,2025-12-17 02:47:02.030091,97176,cancelled,3270.77
83358,52662,14830,3006,1002,2024-10-02 00:15:20,2024-10-04 05:52:39.269404,52057,completed,274.04
83359,53246,11007,3011,1006,2025-09-29 15:37:23,2025-09-30 14:21:44.548473,116268,completed,3205.62
83360,,13906,3018,1002,2024-09-08 02:29:44,2024-09-10 21:14:33.287448,43679,completed,4271.87
83361,53698,15176,3010,1002,2025-07-29 22:12:55,2025-07-30 06:33:38.393724,112532,in_progress,3185.4
83362,50950,10288,3008,1004,2025-01-19 11:57:33,2025-01-19 15:32:28.260632,10270,completed,265.16
83363,,11290,3017,1006,2025-09-01 03:04:56,2025-09-02 11:26:13.521604,96222,cancelled,3533.48
83364,51081,15164,3004,1005,2025-08-01 13:18:56,2025-08-02 15:03:26.764815,73027,completed,60.88
83365,,11319,3020,1004,2025-08-19 04:02:16,2025-08-21 06:26:43.220249,40969,completed,558.75
83366,52808,15044,3024,1001,2025-12-13 11:25:23,2025-12-15 04:55:39.031928,38733,completed,637.7
83367,52463,11627,3024,1003,2024-11-06 11:39:44,2024-11-06 15:53:47.106593,31003,completed,1072.18
83368,,10281,3017,1001,2026-03-05 18:20:24,2026-03-06 23:26:36.268758,15873,in_progress,8738.54
83369,53703,11267,3012,1003,2024-12-21 16:15:29,2024-12-23 13:20:49.579105,47561,completed,2436.7
83370,52565,13983,3018,1004,2025-10-29 05:30:02,2025-10-28 19:43:33.654779,38703,completed,3376.0
83371,51963,14053,3012,1001,2025-03-02 15:58:17,2025-03-03 15:25:06.741486,98767,open,6564.47
83372,51490,14681,3010,1003,2025-07-22 01:55:05,2025-07-22 16:40:24.578364,39287,cancelled,2610.07
83373,53794,13461,3007,1006,2025-02-10 01:29:03,2025-02-10 17:37:34.754743,11643,completed,928.52
83374,,13524,3025,1002,2024-11-24 07:41:30,2024-11-24 13:21:34.782661,35539,completed,3226.95
83375,50711,11268,3015,1001,2025-05-29 16:48:02,2025-06-01 01:37:38.311701,105620,cancelled,1091.5
83376,52634,14182,3018,1005,2025-07-26 00:27:10,2025-07-27 14:28:46.546896,96388,open,912.68
83377,52576,10034,3002,1003,2025-06-26 04:31:57,2025-06-27 20:36:38.532636,113967,open,3841.93
83378,52256,14178,3010,1002,2026-02-24 06:12:59,2026-02-27 00:16:51.410832,86629,in_progress,1586.76
83379,53461,13316,3010,1005,2024-09-18 23:46:44,2024-09-20 00:55:51.148399,25554,open,6011.73
83380,,12282,3007,1004,2026-06-29 15:43:30,2026-06-30 16:45:35.129370,33262,in_progress,861.96
83381,53406,13090,3015,1006,2025-06-23 12:52:33,2025-06-24 17:35:58.167885,37563,cancelled,5198.44
83382,50124,12227,3018,1004,2025-06-02 16:55:12,2025-06-05 08:45:38.111912,56047,completed,3740.14
83383,53964,10984,3009,1003,2026-03-08 13:01:30,2026-03-08 21:37:46.594087,49288,completed,2312.01
83384,50721,14928,3013,1002,2025-09-08 01:53:11,2025-09-08 04:42:37.193044,86550,cancelled,2343.15
83385,51260,11437,3024,1006,2025-05-16 12:14:53,2025-05-17 15:24:45.411072,101481,open,2866.03
83386,50473,13187,3022,1001,2026-02-07 13:27:59,2026-02-09 09:15:17.512013,80005,cancelled,6051.58
83387,52013,10529,3012,1006,2026-04-29 16:33:31,2026-05-02 01:33:41.565400,90231,cancelled,4488.41
83388,52269,14259,3003,1003,2025-07-20 18:28:58,2025-07-22 03:11:26.200180,2932,completed,7501.44
83389,51888,14766,3022,1002,2025-01-14 02:30:53,2025-01-17 02:14:03.444592,56662,cancelled,8487.79
83390,51388,12927,3014,1003,2024-10-18 09:07:44,2024-10-20 01:13:14.436023,65494,open,218.94
83391,50436,13710,3016,1001,2024-07-07 09:53:42,,79281,completed,973.94
83392,50399,12984,3009,1003,2025-07-01 20:45:23,2025-07-03 17:25:14.726943,21085,open,2133.66
83393,51313,10665,3025,1002,2025-07-21 01:18:23,2025-07-22 22:38:03.645816,33420,in_progress,406.13
83394,52859,10356,3008,1004,2026-07-07 13:42:01,2026-07-09 21:57:01.402549,20128,completed,3523.43
83395,50920,11584,3018,1002,2026-03-26 16:09:51,2026-03-27 15:58:32.951128,32354,open,7242.28
83396,50159,12194,3016,1006,2025-03-06 14:29:18,2025-03-07 21:56:26.795562,86767,cancelled,3750.41
83397,50404,13289,3018,1006,2026-04-07 12:27:43,2026-04-07 15:55:28.337730,41222,in_progress,4724.62
83398,52594,15031,3012,1004,2024-10-31 03:26:17,2024-11-02 00:12:23.982823,52701,completed,4649.19
83399,51219,13128,3012,1004,2026-01-07 22:23:03,2026-01-07 23:31:51.737195,112554,in_progress,2456.53
83400,52956,13836,3003,1006,2026-01-03 20:58:49,2026-01-06 18:17:10.695939,89612,cancelled,1169.79
83401,,13288,3009,1003,2024-12-28 00:16:03,2024-12-29 17:37:00.122713,18894,completed,3665.64
83402,51478,13796,3014,1001,2025-12-11 07:16:03,2025-12-11 22:36:02.401542,81873,completed,11480.89
83403,50218,10405,3002,1005,2025-09-21 09:13:01,2025-09-23 01:36:10.682903,15300,completed,987.56
83404,51439,12528,3014,1001,2025-05-07 12:17:23,2025-05-09 07:35:14.386121,93849,completed,3346.76
83405,53214,12946,3018,1006,2025-11-24 11:08:25,2025-11-26 21:07:41.002028,4858,cancelled,2268.2
83406,53992,12914,3004,1002,2025-02-05 15:00:33,2025-02-07 13:41:53.502592,27886,completed,898.44
83407,52889,12541,3003,1003,2024-10-30 18:56:28,2024-11-01 23:28:58.497237,116412,completed,4616.8
83408,,10541,3022,1002,2026-06-04 16:41:59,2026-06-06 04:05:21.909417,54347,open,1712.55
83409,51934,11369,3019,1003,2026-01-23 16:09:29,2026-01-24 02:21:19.431243,24510,open,3044.62
83410,50126,14054,3005,1003,2024-12-24 19:10:49,2024-12-24 21:01:37.810789,24735,in_progress,1310.38
83411,52166,14461,3016,1002,2025-11-06 23:16:58,2025-11-08 10:26:19.924422,63040,open,2754.54
83412,53021,14542,3002,1001,2025-11-24 00:39:03,2025-11-25 00:41:36.401617,93817,completed,3464.7
83413,53414,15124,3023,1006,2026-03-25 02:45:17,2026-03-27 10:56:15.106036,18779,completed,3609.78
83414,,11176,3005,1003,2026-05-18 17:39:05,2026-05-21 07:28:06.555274,9524,cancelled,1130.55
83415,,12542,3010,1001,2026-06-11 22:10:31,2026-06-13 05:38:14.930127,77711,open,638.87
83416,51178,10160,3021,1001,2025-06-29 05:13:22,2025-06-30 12:53:55.934215,98328,open,982.41
83417,50950,13990,3010,1006,2025-11-04 20:47:53,2025-11-07 14:36:49.197960,117005,completed,7373.35
83418,,10464,3011,1005,2025-12-19 15:09:22,2025-12-21 20:50:19.170902,54792,in_progress,3124.2
83419,52192,12188,3010,1006,2025-12-08 22:53:06,2025-12-11 00:00:34.344658,29323,cancelled,5032.07
83420,52053,10036,3009,1003,2026-03-01 19:08:50,2026-03-03 05:55:15.364861,114127,cancelled,1729.07
83421,,12581,3020,1006,2025-08-27 01:59:44,2025-08-29 12:30:34.525792,85173,cancelled,8900.13
83422,50822,13980,3008,1004,2025-02-13 14:47:50,2025-02-15 20:59:42.851339,104603,open,9265.24
83423,52518,11479,3017,1005,2026-01-07 22:34:22,2026-01-08 09:45:45.946794,58320,open,3745.06
83424,53401,13096,3013,1001,2024-09-26 14:43:35,2024-09-28 18:40:44.374744,44785,open,3224.29
83425,,10551,3017,1005,2025-05-24 15:26:30,2025-05-26 10:32:35.105400,102508,completed,1668.62
83426,50403,13339,3018,1006,2024-12-22 03:46:25,2024-12-24 21:39:23.296290,31513,completed,3412.66
83427,51521,15111,3024,1006,2024-07-09 15:57:54,2024-07-10 02:25:15.604960,104146,completed,11656.32
83428,51467,13751,3012,1006,2024-08-03 20:17:26,2024-08-04 03:17:07.667423,78553,in_progress,863.78
83429,52315,13279,3024,1002,2025-04-13 19:46:20,2025-04-16 04:21:42.349089,23510,in_progress,3798.09
83430,52022,15112,3013,1001,2026-04-03 02:09:36,2026-04-04 09:26:54.232635,105662,in_progress,2179.2
83431,53347,10488,3016,1002,2026-01-08 17:50:23,2026-01-09 13:15:29.887835,104026,completed,1532.52
83432,52307,11868,3010,1005,2025-06-09 13:20:57,2025-06-11 00:43:19.531644,32503,completed,8273.68
83433,51353,10603,3019,1006,2025-06-06 11:41:45,2025-06-08 07:37:09.406694,73891,cancelled,2941.44
83434,51457,14187,3003,1001,2025-10-11 10:24:07,2025-10-12 18:13:55.945471,59526,completed,10200.84
83435,51799,12991,3018,1006,2026-01-15 02:19:08,2026-01-15 16:02:47.887390,111463,in_progress,3642.76
83436,53222,12896,3020,1001,2026-05-19 20:37:08,2026-05-22 15:52:02.812726,33259,cancelled,8091.45
83437,51647,10797,3014,1006,2024-12-15 03:59:02,2024-12-17 20:57:11.550293,12027,cancelled,6051.92
83438,52538,11616,3020,1003,2025-07-25 11:18:21,2025-07-27 17:30:59.798005,64025,completed,3495.58
83439,52086,14889,3006,1005,2026-01-08 16:11:00,2026-01-08 22:52:53.405771,61129,in_progress,3804.06
83440,51828,12984,3003,1006,2025-09-20 01:02:25,2025-09-20 12:32:00.481730,58014,completed,5433.12
83441,51779,10689,3024,1003,2025-06-01 11:25:13,2025-06-02 18:14:06.503000,74589,completed,5503.26
83442,52465,13472,3007,1003,2025-03-12 05:28:37,2025-03-13 18:25:01.818354,63845,in_progress,7495.43
83443,52138,11705,3017,1005,2026-02-24 19:22:43,2026-02-25 01:50:08.061891,115763,completed,1105.17
83444,,12438,3007,1002,2025-01-06 20:24:03,2025-01-08 00:40:42.837479,118754,completed,1812.5
