vehicle_id,vin,make,model,model_year,trim,color,mileage,condition,acquisition_date,list_price,cost,status,title_status,dealership_id
52127,VN5JLHE2TSXBMTFT6,Nissan,Sentra,2022,LE,Blue,68625,certified,2023-10-17,22639.91,21052.17,sold,clean,1003
52128,A4KXJHUHDDTSPL8YP,Handa,Odyssey,2017,Limited,Blue,"70,201 mi",used,2026-06-19,32915.86,27999.05,sold,rebuilt,1006
52129,LA9EETKYH0PKUULV5,Hyundai,Santa Fe,2026,LE,Silver,9855,certified,2025-11-19,47622.11,44369.46,sold,clean,1004
52130,SAVPYKFN020N26YJP,Ford,Mustang,2025,Sport,Green,37783,new,2024-07-06,30190.45,37690.13,sold,rebuilt,1005
52131,M4XFRZDU7VCPC9FFF,Chevrolet,Malibu,2019,LE,Silver,10397,new,2025-05-05,38362.73,35370.81,sold,salvage,1006
52132,WJBYEG4VE3LC4PZ1G,Honda,Civic,2024,Sport,Black,15483,used,2024-07-29,21145.87,18700.12,in_stock,salvage,1001
52133,UCMFU1712HHYDUA9A,Honda,Pilot,2020,Base,White,14102,certified,2025-06-27,14817.43,13689.21,sold,rebuilt,1004
52134,VPB7NXJUETEZNB7ND,Jeep,Cherokee,2016,LE,Black,12565,used,2025-04-23,19481.07,17611.51,sold,rebuilt,1003
52135,WHNBZ4EG5JSFU1DG0,BMW,3 Series,2026,Sport,Silver,22994,new,2025-04-07,9147.53,8225.2,sold,salvage,1005
52136,EYWTPRANLNJF50H7Z,Nissan,Altima,2018,XLE,Green,47952,new,2025-07-21,54459.09,44532.71,sold,salvage,1001
52137,5HLK0BWU2BYUWJ4L0,BMWa,3 Series,2024,Base,Blue,46179,certified,2024-04-27,15859.76,13444.16,sold,clean ,1005
52138,KHRYDDW51YKANV50X,Jeep,Compass,2017,Sport,Blue,21449,certified,2025-01-27,17586.39,14627.41,sold,rebuilt,1002
52139,V23U147HNBEFVHTHM,Chevrolet,Silverado,2022,Base,White,59885,certified,2025-02-18,11296.91,8962.57,sold,rebuilt,1004
52140,82JMZU6H5HC3TYFNA,Ford,Mustang,2020,Sport,Blue,"76,148 mi",certified,2024-05-22,41780.83,33248.91,sold,clean,1004
52141,0P0ZJXY5ZBS2K1UAG,Toyota,Highlander,2018,XLE,Blue,86549,new,2026-02-08,50646.2,43989.88,sold,salvage,1001
52142,CCADH9D71UKYCBXGJ,Nissan,Rogue,2016,Limited,Red,42886,used,2025-01-21,28542.93,26645.83,pending,Clean,1001
52143,91JMRJV48226W2EZT,Toyota,Highlander,2016,XLE,Gray,46657,certified,2023-12-27,11891.1,9885.8,sold,clean,1002
52144,T9RSNNF87ES5VHD2S,Chevrolet,Tahoe,2020,LE,White,1845,new,2025-04-04,26670.26,20818.5,pending,rebuilt,1006
52145,PAT97UNH9R7B26J0Y,Chevrolet,Traverse,2020,Limited,Black,"57,469 mi",used,2025-05-08,28555.85,27151.24,sold,clean,1003
52146,UJW01LHM51KVRWBUZ,HONDA,Civic,2024,LE,Silver,"67,400 mi",certified,2024-02-07,39289.36,29710.04,pending,rebuilt,1003
52147,XHGJDG4ABPW5T3VMA,HYUNDAI,Elantra,2019,XLE,Black,62632,new,2025-04-27,39206.26,32808.31,sold,rebuilt,1003
52148,8XBNNBKTMPEBL7U7G,BMW,5 Series,2016,XLE,Red,"23,179 mi",new,2025-02-20,32348.64,26695.39,sold,clean,1006
52149,FHFK4MJATZKTZPKWU,Jeep,Compass,2020,Base,Red,39328,used,2024-01-28,11824.27,10097.56,sold,salvage,1001
52150,SB2GE9U5HB7D0WMRA,Hyundai,Santa Fe,2019,Sport,Blue,55854,new,2024-07-15,27570.04,24539.76,sold,salvage,1003
52151,5GW8VK7B1YXGD2XV8,Chevrolet,Equinox,2017,XLE,Green,13857,new,2026-06-11,26453.69,20632.39,in_stock,salvage,1002
52152,UKW3V5EJGKPS44MCF,Jeep,Wrangler,2023,Limited,Black,8904,used,2024-11-18,32293.93,28827.34,sold,clean,1005
52153,TJF9RDVRH64KA41GL,Toyota,Tacoma,2022,Limited,Green,51666,used,2026-07-02,38258.41,34328.33,sold,salvage,1001
52154,YCN80T54YBGUVZMH4,Honda,Accord,2022,Base,White,77715,new,2024-01-13,28068.14,23618.65,sold,salvage,1006
52155,WEPF4WMLC3E8GHB4P,Ford,Escape,2016,XLE,Green,53022,new,2024-12-22,29492.0,23173.3,in_stock,clean,1001
52156,0BVPZ7HWAH7RHB5PC,BMW,X5,2020,Base,Blue,27110,certified,2023-08-17,22568.57,20084.74,sold,rebuilt,1003
52157,HMJU4UBSTJYF7VRLD,Hyundai,Tucson,2020,Sport,Gray,12302,used,2026-06-30,33125.46,30409.01,in_stock,salvage,1002
52158,3328JWA2NS81U02WE,Nissan,Sentra,2018,Base,White,"89,257 mi",used,2025-05-10,33580.51,25247.93,sold,clean ,1002
52159,7EH1YVFNJ5SDPS2EG,BMW,3 Series,2026,XLE,Gray,38531,certified,2026-06-22,37007.46,28106.8,sold,rebuilt,1005
52160,GNHM2D7NVTSHKFFY1,Nissan,Sentra,2024,Sport,Red,15105,new,2024-10-04,25570.07,20420.53,in_stock,SALVAGE,1002
52161,VLLGW28BVZTWTCTZ6,Jeep,Grand Cherokee,2023,Limited,White,1033,used,2026-04-20,13297.44,-401.49,sold,salvage,1006
52162,2C2Z8L99Y6R39PTZU,Hyundai,Tucson,2024,LE,Gray,3660,used,2025-02-18,44024.65,40880.48,in_stock,clean,1002
52163,JYNYPCP0T06WVKVJL,Honda,Accord,2021,Limited,Red,"5,414 mi",used,2023-07-25,40219.62,42766.63,sold,rebuilt,1004
52164,XB1KNVRGNMF3C9L50,Ford,Escape,2022,Limited,Black,6561,certified,2024-05-01,20860.1,19710.98,sold,clean,1002
52165,8A99E82TEJDXHVC5B,Jeep,Grand Cherokee,2017,XLE,Green,80966,certified,2026-05-12,10966.4,8888.89,sold,clean,1006
52166,6M7SZH77U6P8GWJAL,Toyota,Corolla,2023,LE,Green,65577,new,2024-05-15,40517.04,-457.78,in_stock,clean,1002
52167,N91ETLADG2W591BU0,Chevrolet,Traverse,2021,LE,Silver,31788,new,2024-05-09,16863.28,13741.75,in_stock,rebuilt,1002
52168,SA87NHVHMUDVJW8VS,Toyota,Corolla,2016,Sport,Gray,11214,certified,2026-05-08,15674.38,14197.98,sold,rebuilt,1006
52169,BD3EFXE3VXJB9NYA8,Toyota,Tacoma,2025,Limited,Silver,39015,certified,2025-11-07,28385.71,24431.19,sold,clean,1006
52170,ACD1CWP3PJXJAUKN8,TOYOTA,Corolla,2019,XLE,Green,"80,165 mi",used,2025-07-25,32210.28,30315.35,sold,salvage,1006
52171,T6BRV9TKKUGWCPERW,Ford,Mustang,2021,LE,Blue,50445,certified,2023-10-29,33984.91,25243.15,sold,rebuilt,1005
52172,646M6RZHD5FTCXLX4,Toyota,RAV4,2025,Base,Blue,59418,used,2026-04-14,32835.53,24366.33,sold,salvage,1002
52173,E9H4Y5PKTK84H1RN1,Nissan,Sentra,2021,XLE,Blue,56335,new,2026-06-27,54834.74,42965.65,sold,clean,1006
52174,R8DSD740K3W03CDEY,Ford,Mustang,2018,Sport,Silver,10554,new,2024-12-14,42436.86,37968.51,sold,clean,1004
52175,XGXCTUM4DKA84AKEN,Jeep,Grand Cherokee,2017,LE,Blue,21160,used,2024-08-28,32406.45,26503.99,sold,rebuilt,1003
52176,Z98AX1TX32J93BAWA,Jeep,Compass,2024,Sport,Silver,77815,certified,2025-02-06,12384.09,11668.63,sold,rebuilt,1003
52177,65259THK3DMM2FP7G,Chevrolet,Traverse,2018,Base,Blue,"51,371 mi",certified,2026-04-14,29513.51,27609.32,sold,clean,1001
52178,4PRE0EVC3VU9E4FVV,Hyundai,Santa Fe,2020,XLE,Green,31480,certified,2026-05-17,38006.9,31453.23,sold,clean,1001
52179,VWM64FC445TEY10UC,Jeep,Compass,2019,Sport,Green,"14,640 mi",used,2024-01-07,28767.96,24351.65,sold,clean,1003
52180,PJ2G0N2NVUY21GLB4,Chevrolet,Traverse,2016,Limited,Blue,"58,480 mi",new,2026-05-31,34987.14,30503.27,sold,salvage,1001
52181,EX1CB5FDWZ7AWC5VB,BMW,X3,2022,Sport,Blue,18196,used,2025-03-22,29365.74,21922.96,sold,salvage,1003
52182,R9RNJT7P63MJ813Y1,Hyundai,Sonata,2023,Sport,Blue,4881,used,2025-01-21,38340.42,34510.77,sold,rebuilt,1004
52183,5BUAXE57CAEJ6YD86,Ford,F-150,2024,LE,Green,84273,used,2023-08-27,27370.53,20734.1,sold,REBUILT,1002
52184,58097VEEJPAU65146,BMW,3 Series,2022,Limited,Green,30829,certified,2025-06-06,18353.78,16654.53,sold,,1002
52185,F7KTXS9BL8TKFTSB2,Ford,Edge,2022,Limited,Silver,67169,used,2025-06-19,41677.76,39257.87,sold,clean,1005
52186,044KN8TCD3WF69B23,Chevrolet,Traverse,2024,Base,White,7167,certified,2025-07-09,15368.94,14324.27,sold,rebuilt,1003
52187,A4XW36GM28L8AVR8G,Ford,Explorer,2022,LE,White,60275,new,2025-09-15,11706.84,9684.36,pending,clean,1003
52188,3KK17E15XCR18X1BZ,BMW,5 Series,2017,Limited,Gray,38038,certified,2026-05-18,21001.83,16833.06,pending,rebuilt,1002
52189,NVVBHL6LAZWXDMN4G,Ford,Escape,2020,Sport,Gray,51133,certified,2023-12-08,29945.77,26909.48,in_stock,salvage,1002
52190,3SA7KJAX1KLSHCN0V,Jeep,Cherokee,2021,XLE,Black,"66,121 mi",new,2025-04-17,12749.17,11345.79,sold,clean,1002
52191,LMN5XNPWSFNLE3JS2,chevrolet,Silverado,2026,LE,Silver,28237,certified,2026-05-27,13468.48,12441.89,sold,rebuilt,1003
52192,ZF1G9M5X8PJW0UYPH,Toyota,Camry,2018,Base,Silver,56218,used,2024-02-16,16682.42,13135.16,sold,salvage,1006
52193,AA4RVYDTWLYLNKY0Z,Toyota,Tacoma,2022,LE,Silver,73918,new,2024-07-11,23971.06,22460.2,sold,CLEAN,1003
52194,BMUMFHG3DBW7BU1R3,Toyota,Highlander,2024,XLE,Black,"23,406 mi",new,2024-05-02,56794.96,44681.57,in_stock,Salvage,1003
52195,81XRWW5N1SF9DXP6U,Honda,Odyssey,2025,Sport,White,51184,certified,2025-08-07,37220.73,32523.11,sold,rebuilt,1005
52196,965U35S02GKXGHP8S,BMW,3 Series,2020,Base,Red,16230,certified,2024-10-31,26550.42,24240.44,in_stock,clean,1001
52197,RP32GM10G1ZXNJDME,Hyundai,Tucson,2022,Limited,Blue,"76,856 mi",certified,2025-08-10,23051.77,17753.14,sold,rebuilt,1002
52198,0VZKL8CEL0XN2GJ62,Nissan,Sentra,2018,LE,White,67383,certified,2024-11-23,20747.51,17661.28,sold,rebuilt,1006
52199,CFP96V14MXRVCJSP4,BMWa,X3,2016,Sport,Gray,"41,913 mi",certified,2024-03-27,37295.36,27973.86,sold,clean,1002
52200,XV8RD6TKVLLX56YGJ,Hyundai,Tucson,2018,XLE,Black,89581,new,2024-12-28,21794.77,16807.28,in_stock,salvage,1002
52201,8RXKAHJP669YV90K3,Nissan,Rogue,2026,LE,Blue,37354,new,2026-05-13,46924.83,40729.28,sold,clean,1002
52202,5F85JBFL01ZHLS7N5,Toyota,Corolla,2025,LE,Red,39425,new,2025-04-25,37377.22,35417.42,pending,clean,1004
52203,4HZJ2ERLZPHS5BT1K,Jeep,Grand Cherokee,2023,Base,Gray,"54,518 mi",new,2024-01-25,26938.51,24291.66,sold,rebuilt,1001
52204,EY7N6B44NML7HA0M1,Chevrolet,Equinox,2016,Sport,Black,71373,used,2025-09-12,14797.45,-277.15,sold,rebuilt,1001
52205,22K67HT7YVP9FU23R,Nissan,Pathfinder,2026,LE,Gray,26315,used,2025-02-04,26984.08,23474.32,sold,clean,1006
52206,HXVF1UFX9C2T8D2AV,Hyundaia,Tucson,2025,Base,Blue,78398,new,2025-12-08,54133.17,40216.13,sold,rebuilt,1005
52207,730YCH4F218D4LA4S,Chevrolet,Silverado,2024,Sport,Green,78543,used,2026-05-05,43292.85,38802.22,sold,salvage,1006
52208,CCSMS7VSR5CEX8NM3,Nissan,Pathfinder,2018,Sport,Silver,7346,new,2025-03-23,41129.54,38905.2,sold,clean,1006
52209,0CGLJ8CCUP77AV6WS,Toyota,Highlander,2026,Sport,Blue,16711,new,2024-06-30,18593.84,13797.15,in_stock,salvage,1006
52210,YJ4BPDCA9UUUYKKUH,Hyundai,Tucson,2020,LE,Red,9260,new,2024-07-30,33636.15,28938.05,pending,rebuilt,1003
52211,PSTH9W4URHEBG19SB,Nissan,Altima,2026,Limited,Black,39026,certified,2024-04-28,28182.34,23599.48,sold,Clean,1003
52212,HU0D3G7T71XPNCM9P,Ford,Escape,2017,Base,White,71694,new,2025-11-05,19368.54,17768.02,pending,salvage,1004
52213,09N7DRGPWLLD0BU4D,Hyundai,Elantra,2017,Sport,Green,23861,used,2024-04-02,41552.53,31882.37,sold,rebuilt,1004
52214,KNKGWXNN90ZAWSX5J,Ford,Mustang,2026,Sport,Gray,"29,773 mi",new,2023-09-27,27916.7,22152.38,sold,clean,1004
52215,4A7N0STH4RYULZCL7,Chevrolet,Malibu,2020,LE,Black,4875,new,2025-07-21,13512.76,11551.54,in_stock,clean,1001
52216,0G08NJYZTGAP61725,Hyundai,Tucson,2024,Sport,Silver,88040,new,2024-03-03,10236.16,9482.73,sold,clean,1001
52217,CXNN275W502AHP4WC,Jeep,Grand Cherokee,2017,Sport,Black,88781,new,2025-06-26,36596.32,34210.66,in_stock,rebuilt,1004
52218,DCT6G6YYD2EH0AS9Y,Ford,Explorer,2024,XLE,Gray,85849,new,2024-12-01,18187.98,14225.96,sold,clean,1005
52219,D1Z145Z68ZZSA3KD8,Nissan,Rogue,2018,LE,Gray,48627,used,2025-03-19,15481.09,12047.02,in_stock,clean,1001
52220,TP4NEKZ2RRF44SZB7,Nissan,Rogue,2018,XLE,Red,526,certified,2024-12-30,18237.39,19710.17,pending,clean,1002
52221,LM8PFJ8G013KNUSFB,Nissan,Sentra,2022,Base,White,54154,certified,2024-04-14,32236.94,26400.5,sold,rebuilt,1006
52222,4P59VRXW952K2NW4F,Chevrolet,Tahoe,2023,Limited,Black,83588,new,2026-03-07,24255.72,21220.51,sold,clean,1006
52223,7PRS6VDHS518DRKM3,Nissan,Altima,2021,Sport,Blue,20033,new,2024-02-19,15804.14,13219.33,sold,salvage,1001
52224,70NU166VEGWN5TF0N,Honda,Accord,2019,Sport,Green,11849,certified,2025-06-07,9206.66,8591.82,sold,rebuilt,1003
52225,VABSAFJG5ZAJZLHBM,Jeep,Grand Cherokee,2018,XLE,Blue,81876,used,2024-02-09,16477.3,13050.12,sold,rebuilt,1002
52226,WR97DNW5VFSU6NXD4,Toyota,Camry,2017,LE,Black,53751,new,2024-01-23,33318.67,29089.41,sold,rebuilt,1004
52227,2YR3VGMN54NZJR1YY,Nissan,Pathfinder,2022,Limited,Blue,46760,new,2024-12-26,32938.27,24626.74,sold,clean,1003
52228,KYHUSTG1NRXBFN4A0,Nissan,Rogue,2016,XLE,Blue,16803,used,2025-03-23,22731.68,19307.6,sold,salvage,1002
52229,W983FEK7VPL0XWWAW,Jeep,Compass,2025,LE,Gray,58009,used,2026-06-19,28988.69,23771.71,sold,salvage,1001
52230,N0G4UFNF6EEF9YXHV,Chevrolet,Malibu,2026,Sport,White,63155,new,2026-02-28,18631.85,15526.55,pending,salvage,1002
52231,3FRGY3MGT7Y8VJZ1C,Honda,CR-V,2026,LE,Gray,44802,certified,2025-12-27,18657.85,15925.74,sold,rebuilt,1003
52232,0M13VPFT4CR40TVTS,Honda,CR-V,2021,Limited,Red,55853,used,2026-04-22,12688.37,10136.92,sold,clean,1003
52233,SSTNMJC4BAF3W0U3S,Toyota,Highlander,2024,LE,White,47725,new,2024-02-02,15044.64,12810.58,sold,clean,1001
52234,D771CNNN74ES37HXB,Chevralet,Tahoe,2024,LE,Green,"4,359 mi",used,2024-04-24,46267.41,35933.66,sold,clean,1002
52235,U50YY9LZ9MP55JGUB,Honda,CR-V,2018,Base,Green,73787,used,2025-09-01,11554.1,10998.78,sold,rebuilt,1002
52236,LCCX17WDWKVVNGSV6,Ford,Edge,2025,XLE,Blue,54782,used,2026-02-19,25187.68,23422.75,pending,,1003
52237,WC572JH520H8V69V7,Honda,Accord,2021,Base,Blue,66716,used,2024-10-07,44462.04,40900.95,sold,salvage,1005
52238,NPDBZYE2UHJ5SNPU1,BMW,X5,2024,Limited,Green,"76,862 mi",used,2024-01-26,18682.23,14042.7,sold,clean,1001
52239,A74EZVPF7V2VDXL4T,Chevrolet,Tahoe,2016,Base,Silver,41068,certified,2025-09-23,18209.97,14034.03,in_stock,rebuilt,1006
52240,X6KP4U83YMWARU8P7,Jeep,Wrangler,2021,Limited,White,56481,new,2025-06-23,49187.77,39206.82,in_stock,rebuilt,1004
52241,CFAX6KWE56W3TGH78,Chevrolet,Tahoe,2017,LE,Silver,19428,certified,2025-07-30,9410.25,8123.79,in_stock,rebuilt,1003
52242,MLVB0G3U61VMDS7LL,Chevrolet,Malibu,2021,XLE,Black,"16,473 mi",certified,2025-09-01,44198.2,34937.72,sold,Clean,1004
52243,RUGHXJVJGLK7XBYHP,Jeep,Cherokee,2017,XLE,White,68429,used,2026-04-27,40859.76,34549.04,pending,rebuilt,1005
52244,K03HTE1R8HGNUZTUB,BMW,5 Series,2023,LE,Black,30399,used,2024-12-11,50437.0,44296.06,pending,salvage,1001
52245,XJ0GE96F20AHR5XTC,Toyota,RAV4,2016,Sport,Silver,32601,used,2025-12-11,26379.18,22823.63,sold,clean,1002
52246,YGM89Y5Z8BWYL1D7Y,Chevrolet,Silverado,2016,XLE,Red,"73,927 mi",certified,2023-10-09,16744.77,15790.45,sold,clean,1001
52247,2JXDCBA5V4YW39RJ8,Honda,CR-V,2021,Base,Blue,55951,certified,2023-07-26,16166.75,15015.67,sold,clean,1001
52248,25Y1YD2AE4LE6P3MP,Hyundai,Santa Fe,2023,LE,Silver,45467,new,2023-10-21,9652.53,8262.46,sold,salvage,1005
52249,U35C9DL483KJ1LY85,HONDA,Odyssey,2018,Sport,Silver,85968,certified,2024-02-18,23452.22,22106.79,sold,clean,1006
52250,GFZSF6X1BLZW4X21A,Honda,Civic,2018,LE,White,29038,used,2024-12-03,29614.8,23455.31,sold,salvage,1006
52251,X2YL9BAUX99ME82K4,Jeep,Grand Cherokee,2018,XLE,Black,10946,new,2024-01-25,26000.08,20407.52,sold,salvage,1001
52252,S6TGD1M53AU3ADNYT,Jeep,Compass,2022,Sport,Gray,76218,used,2026-06-15,28503.26,33551.56,sold,clean,1003
52253,H5CMAH7V7ZB8RPH27,Honda,Accord,2022,XLE,Black,8140,certified,2025-02-24,49770.61,40242.34,sold,rebuilt,1003
52254,DLH4MX2M6SUT6LNL2,BMW,3 Series,2022,Base,Green,56794,used,2023-10-08,18814.77,16008.91,sold,rebuilt,1005
52255,17CP5A49L9Z71UVBN,Nissan,Sentra,2017,XLE,Gray,19408,certified,2025-07-03,46829.88,35110.07,sold,rebuilt,1002
52256,GJP147NJ8FV0CHFUM,Hyundaia,Sonata,2020,Sport,Gray,93058,certified,2026-01-24,52534.85,39855.94,sold,,1005
52257,7LM5AA7WE5L2EUA4C,Chevrolet,Silverado,2026,XLE,Blue,23376,certified,2024-04-04,32732.25,30877.02,sold,rebuilt,1002
52258,4SGLBT7498XU6SSAN,Jeep,Compass,2023,Limited,Silver,53700,certified,2025-02-10,26424.03,19826.48,sold,rebuilt,1003
52259,6BJT1CGP0RW0MU8XR,Honda,Civic,2016,Base,White,"18,636 mi",certified,2024-04-10,12912.17,12114.09,pending,rebuilt,1006
52260,BU71TU101YS5GB6UM,Hyundai,Tucson,2020,XLE,White,"54,419 mi",new,2023-07-09,15588.28,14293.84,in_stock,clean,1003
52261,NSH31HEEGBPJM094Z,Jeep,Cherokee,2016,Sport,Green,19299,certified,2025-03-08,25836.78,22813.11,sold,clean ,1005
52262,5YT1J3P6AMT05Y907,Toyota,Camry,2022,Limited,Blue,"15,838 mi",certified,2025-08-08,34262.01,29784.0,sold,rebuilt,1002
52263,TFUF57G8NZMM1BY3H,BMW,3 Series,2016,Limited,Gray,60279,certified,2025-07-03,23405.67,20486.39,sold,clean,1003
52264,GC14F6DB4LLH66LWX,Ford,Edge,2016,Limited,Blue,42651,used,2023-12-26,47743.67,43461.75,sold,clean,1006
52265,SHPRX8NWJZFAGGU76,Chevrolet,Tahoe,2025,Sport,White,42306,new,2023-09-04,49817.2,37989.33,sold,rebuilt,1006
52266,3RYH5Y1NBKJJVST5F,chevrolet,Traverse,2026,Sport,White,16700,used,2024-01-22,19243.43,16018.82,sold,Clean,1005
52267,FH18CD72VEZP4VV0B,Hyundai,Tucson,2023,Base,Black,"11,168 mi",certified,2023-10-01,24117.82,21249.45,sold,clean,1003
52268,R9AC1BXZRTA9PZ68X,Jeep,Compass,2016,Sport,Red,11022,new,2026-04-10,8812.6,8066.28,sold,rebuilt,1002
52269,JSVPM0WTPH7XC9NGK,Jeep,Compass,2022,LE,White,79637,used,2024-01-06,35653.21,27046.0,sold,salvage,1001
52270,MGX0Z7JA1MD7R91KE,BMWa,X5,2021,LE,Silver,9196,certified,2023-12-03,15076.92,13376.85,sold,rebuilt,1004
52271,5FVWRUMX3CEZJ16ES,Ford,Edge,2019,LE,Blue,79330,certified,2026-02-02,50784.2,41548.83,sold,rebuilt,1006
52272,PZR3T981SLBXJ39YM,BMW,5 Series,2022,Sport,Red,"7,740 mi",used,2024-05-13,34613.79,32724.77,sold,salvage,1001
52273,ZH0LJLAWFXF6Y3DGV,Chevrolet,Silverado,2023,Sport,Gray,64023,used,2024-10-24,40615.48,30952.36,sold,clean,1002
52274,2MYPL430UDU9UTVNX,Honda,Accord,2019,XLE,Blue,26637,new,2026-03-27,10355.48,8872.08,in_stock,clean,1003
52275,D98C8X9E0874DYJCA,Nissan,Altima,2020,Sport,Black,65409,new,2025-12-24,36705.13,33717.74,sold,clean,1004
52276,HSH9UG6NP5B23HFYW,BMW,X5,2016,LE,White,22125,used,2023-10-13,32527.06,26878.02,sold,Rebuilt,1001
52277,76YFLHER8WP65FXTG,Chevralet,Traverse,2017,Base,Silver,21388,used,2025-03-25,27334.92,21334.77,sold,rebuilt,1005
52278,3MPYM637UHKP6SL96,Ford,Mustang,2022,Base,Blue,89167,new,2026-07-05,28079.68,25597.01,sold,rebuilt,1001
52279,Y8C8T5A77LZU0MUF9,Ford,Mustang,2025,Base,Gray,53345,used,2026-06-08,33319.84,29423.95,sold,clean,1003
52280,V0PKTM7E1BZLJZEHG,Nissan,Altima,2016,Sport,Green,32851,new,2023-08-07,15876.23,11776.06,sold,rebuilt,1006
52281,0ZKYMLE9J9LBAN1K9,HONDA,Pilot,2024,Sport,Green,"91,767 mi",certified,2026-03-10,29832.8,22751.9,in_stock,clean,1005
52282,497MNZ3ESLZBHUECG,Jeep,Grand Cherokee,2022,LE,Blue,27695,certified,2025-04-10,35642.0,31869.66,sold,clean,1001
52283,NNA6AAYMCT756LH4S,BMW,3 Series,2017,Base,White,73741,used,2026-07-01,22948.3,17210.3,sold,salvage,1005
52284,AP3SG89KRGPM91RJ5,Jeep,Compass,2024,Base,Silver,37073,certified,2026-01-01,49073.72,39077.5,sold,rebuilt,1002
52285,A0KB1DGA3UPXW1N4R,Jeep,Compass,2026,Sport,Blue,91845,used,2024-01-22,45664.41,35982.55,sold,Rebuilt,1001
52286,3Z3UWVYNUB066BKDK,BMW,3 Series,2019,LE,Silver,807,new,2025-12-22,46070.24,38987.63,sold,clean,1006
52287,FEH3XTC6UZ1S9F4N7,Hyundai,Santa Fe,2026,Sport,Blue,42087,used,2025-08-30,41953.57,38121.49,sold,clean,1002
52288,2YWZ2LH5VH1J8BZ12,Ford,Explorer,2022,Limited,Gray,79629,new,2024-12-05,13016.88,10837.31,sold,,1006
52289,3A5FWFNZ8MN8KY68D,Honda,Accord,2026,Sport,White,80851,certified,2023-11-05,21488.86,17715.53,sold,rebuilt,1003
52290,U1A14CPUTDDHV5K5P,BMW,X5,2019,XLE,Gray,60567,new,2025-08-14,27454.23,24728.26,sold,clean,1006
52291,7H1CJP0ZPPMYH5NES,BMW,X5,2022,XLE,Blue,8347,certified,2025-01-01,19642.35,15209.74,sold,clean,1001
52292,GGYFJGBAB98KDDJ8R,NISSAN,Sentra,2019,Base,Green,74086,used,2024-02-08,21867.67,20596.35,pending,salvage,1004
52293,RZL4BMRYX0TYGK1CS,Hyundai,Santa Fe,2016,Sport,Black,34250,certified,2025-04-11,36181.35,31311.92,in_stock,rebuilt,1004
52294,KF0RSNXSK5040XE08,JEEP,Wrangler,2023,XLE,White,79161,certified,2024-05-07,29423.3,26579.11,sold,rebuilt,1004
52295,20UY3U7Y873X5JTRZ,Toyota,Camry,2022,Sport,Red,39274,certified,2025-11-14,12244.01,11007.28,in_stock,salvage,1005
52296,X5LPV14EWW8R9EU7G,BMW,3 Series,2023,LE,Silver,88783,new,2025-08-06,10304.53,9203.47,sold,rebuilt,1005
52297,U9KK9ME1KJPHKUKDH,Nissan,Frontier,2026,XLE,Blue,68710,new,2025-03-02,14670.81,13251.91,sold,salvage,1005
52298,7X779YEPEER9WBVHE,Chevrolet,Traverse,2025,Sport,Blue,"52,963 mi",certified,2023-08-27,24938.65,20358.54,in_stock,clean ,1004
52299,0ZB1CE1X3EL7D09VG,Honda,Pilot,2021,XLE,Silver,"2,858 mi",used,2025-05-29,11824.21,10058.02,sold,rebuilt,1006
52300,VWRX6PX13G1X138BJ,Chevrolet,Traverse,2024,Limited,White,72158,used,2024-05-21,17245.67,15253.13,sold,clean,1002
52301,K817A9HXLEEXA8SJV,toyota,RAV4,2026,Limited,Gray,92850,used,2025-06-04,19897.91,15678.47,sold,salvage,1003
52302,PPJ2Z60U5CUWUASYM,Jeep,Grand Cherokee,2025,XLE,Red,41991,new,2023-08-14,28252.82,21316.49,pending,clean,1005
52303,0X3909T8LPCA17393,BMW,X5,2025,Base,Black,48208,new,2025-04-09,42198.48,35263.42,sold,clean,1002
52304,NFS7FWVM2TAK693FK,BMW,X3,2022,XLE,Red,26269,new,2025-10-07,43603.64,37676.66,sold,salvage,1001
52305,P7KKSJXFL0T0ZLEK6,HYUNDAI,Sonata,2018,Base,Blue,37198,used,2024-11-30,38947.91,33832.26,sold,salvage,1001
52306,SDAMMD8TCCB8UNASW,BMW,5 Series,2020,LE,Green,81330,certified,2024-01-28,55558.44,44988.71,in_stock,clean,1002
52307,KGY5H1HD2NVM0F3FM,Hyundai,Tucson,2022,Limited,Red,4178,new,2025-09-16,21604.32,18818.89,sold,clean,1005
52308,NVC11H1TVH8SE0XJY,BMW,5 Series,2018,Base,Red,25621,used,2025-04-29,29829.23,25305.41,sold,rebuilt,1004
52309,N70BV88LEB04Z47CL,Jeep,Wrangler,2019,Limited,Silver,80070,new,2024-12-12,37853.67,35107.54,sold,clean,1004
52310,WCUWWDKPR1UFNDAY5,Jeep,Cherokee,2024,Sport,Gray,35123,new,2025-05-31,24562.41,22688.56,sold,salvage,1004
52311,EXXZSDW1DDVCDUJTG,Hyundai,Elantra,2026,LE,Black,49634,new,2025-05-28,48099.02,42200.6,sold,salvage,1001
52312,3XY2KYGZZ5553L29Z,BMW,X5,2026,XLE,Black,52611,used,2025-08-30,10331.4,9297.32,sold,,1003
52313,86JZDWY7SZEFT2ABD,Nissan,Frontier,2019,Sport,White,38590,certified,2023-10-12,50667.74,41613.61,pending,rebuilt,1004
52314,MEFL40DBY6V1A5BF8,Handa,Accord,2018,Sport,Gray,"90,615 mi",used,2024-06-14,20496.03,16181.98,sold,clean,1001
